"Meetnet";"MeetpuntID";"ID_VBI";"Plot";"OpnameID";"Habitattype";"Habitatsubtype";"SBZH";"Date";"X";"Y";"GRTS_ranking";"PlotWeight_cirkelplot";"StratumWeight";"PlotWeight_vegetatieplot";"Periode";"Phab"
"VBI";"VBI238148";238148;"Vegetatieplot";"VBI238148_1";"9160";"9160";"Binnen";"1999";157942,057856;178679,676856;;1;73,8259259259259;;1;100
"VBI";"VBI238148";238148;"Vegetatieplot";"VBI238148_2";"9160";"9160";"Binnen";"2013";157942,057856;178679,676856;;1;73,8259259259259;;2;100
"VBI";"VBI243051";243051;"Vegetatieplot";"VBI243051_1";"9160";"9160";"Buiten";"1998";180942,2;194679,8;;1;76,021052631579;;1;100
"VBI";"VBI243051";243051;"Vegetatieplot";"VBI243051_2";"9160";"9160";"Buiten";"2016";180942,2;194679,8;;1;76,021052631579;;2;100
"VBI";"VBI243082";243082;"Vegetatieplot";"VBI243082_2";"9160";"9160";"Buiten";"2016";179942,2;192679,8;;1;76,021052631579;;2;100
"VBI";"VBI243082";243082;"Vegetatieplot";"VBI243082_1";"9160";"9160";"Buiten";"1998";179942,2;192679,8;;1;76,021052631579;;1;100
"VBI";"VBI245123";245123;"Vegetatieplot";"VBI245123_2";"9160";"9160";"Binnen";"2011";164923,509856;180118,225856;;1;73,8259259259259;;2;100
"VBI";"VBI245133";245133;"Vegetatieplot";"VBI245133_2";"9160";"9160";"Binnen";"2011";166942,289856;179676,316856;;1;73,8259259259259;;2;100
"VBI";"VBI245133";245133;"Vegetatieplot";"VBI245133_1";"9160";"9160";"Binnen";"1999";166942,289856;179676,316856;;1;73,8259259259259;;1;100
"VBI";"VBI245148";245148;"Vegetatieplot";"VBI245148_2";"9160";"9160";"Binnen";"2011";165934,102856;178686,080856;;1;73,8259259259259;;2;70
"VBI";"VBI245148";245148;"Vegetatieplot";"VBI245148_1";"9160";"9160";"Binnen";"1999";165934,102856;178686,080856;;1;73,8259259259259;;1;70
"VBI";"VBI245159";245159;"Vegetatieplot";"VBI245159_2";"9160";"9160";"Binnen";"2011";168942,158856;178179,912856;;1;73,8259259259259;;2;100
"VBI";"VBI247128";247128;"Vegetatieplot";"VBI247128_1";"9160";"9160";"Binnen";"1999";185942,2;180179,8;;1;73,8259259259259;;1;70
"VBI";"VBI247128";247128;"Vegetatieplot";"VBI247128_2";"9160";"9160";"Binnen";"2015";185942,2;180179,8;;0,74;73,8259259259259;;2;70
"VBI";"VBI247143";247143;"Vegetatieplot";"VBI247143_2";"9160";"9160";"Binnen";"2015";184942,2;179179,8;;1;73,8259259259259;;2;100
"VBI";"VBI248113";248113;"Vegetatieplot";"VBI248113_1";"9160";"9160";"Binnen";"1999";186942,267856;180679,871856;;1;73,8259259259259;;1;70
"VBI";"VBI248113";248113;"Vegetatieplot";"VBI248113_2";"9160";"9160";"Binnen";"2015";186942,267856;180679,871856;;1;73,8259259259259;;2;70
"VBI";"VBI248135";248135;"Vegetatieplot";"VBI248135_1";"9160";"9160";"Buiten";"1999";192928,483856;179667,556856;;1;76,021052631579;;1;70
"VBI";"VBI248135";248135;"Vegetatieplot";"VBI248135_2";"9160";"9160";"Buiten";"2015";192928,483856;179667,556856;;1;76,021052631579;;2;70
"VBI";"VBI255107";255107;"Vegetatieplot";"VBI255107_2";"9160";"9160";"Buiten";"2013";196942,157856;181205,064856;;1;76,021052631579;;2;70
"VBI";"VBI257106";257106;"Vegetatieplot";"VBI257106_2";"9160";"9160";"Buiten";"2010";211972,048856;181143,006856;;1;76,021052631579;;2;100
"VBI";"VBI321042";321042;"Vegetatieplot";"VBI321042_2";"9160";"9160";"Binnen";"2011";163945,073856;175181,672856;;1;73,8259259259259;;2;90
"VBI";"VBI321043";321043;"Vegetatieplot";"VBI321043_2";"9160";"9160";"Binnen";"2011";164956,235856;175189,143856;;1;73,8259259259259;;2;100
"VBI";"VBI321081";321081;"Vegetatieplot";"VBI321081_1";"9160";"9160";"Binnen";"1999";162920,018856;172680,917856;;1;73,8259259259259;;1;95
"VBI";"VBI321081";321081;"Vegetatieplot";"VBI321081_2";"9160";"9160";"Binnen";"2011";162920,018856;172680,917856;;1;73,8259259259259;;2;95
"VBI";"VBI323031";323031;"Vegetatieplot";"VBI323031_2";"9160";"9160";"Buiten";"2015";184942,2;176179,8;;1;76,021052631579;;2;60
"VBI";"VBI323047";323047;"Vegetatieplot";"VBI323047_2";"9160";"9160";"Buiten";"2015";184942,2;175179,8;;1;76,021052631579;;2;70
"VBI";"VBI324016";324016;"Vegetatieplot";"VBI324016_2";"9160";"9160";"Binnen";"2015";193942,142856;177179,751856;;0,8;73,8259259259259;;2;100
"VBI";"VBI324024";324024;"Vegetatieplot";"VBI324024_1";"9160";"9160";"Binnen";"1999";193951,722856;176691,476856;;1;73,8259259259259;;1;100
"VBI";"VBI324024";324024;"Vegetatieplot";"VBI324024_2";"9160";"9160";"Binnen";"2015";193951,722856;176691,476856;;1;73,8259259259259;;2;100
"VBI";"VBI324071";324071;"Vegetatieplot";"VBI324071_2";"9160";"9160";"Binnen";"2014";192950,592856;173677,108856;;1;73,8259259259259;;2;100
"VBI";"VBI324071";324071;"Vegetatieplot";"VBI324071_1";"9160";"9160";"Binnen";"1999";192950,592856;173677,108856;;1;73,8259259259259;;1;100
"VBI";"VBI326035";326035;"Vegetatieplot";"VBI326035_1";"9160";"9160";"Binnen";"1998";172956,011856;165691,901856;;1;73,8259259259259;;1;100
"VBI";"VBI326035";326035;"Vegetatieplot";"VBI326035_2";"9160";"9160";"Binnen";"2010";172956,011856;165691,901856;;1;73,8259259259259;;2;100
"VBI";"VBI326043";326043;"Vegetatieplot";"VBI326043_2";"9160";"9160";"Binnen";"2010";172943,042856;165182,716856;;1;73,8259259259259;;2;100
"VBI";"VBI326044";326044;"Vegetatieplot";"VBI326044_2";"9160";"9160";"Binnen";"2010";173952,491856;165176,590856;;1;73,8259259259259;;2;100
"VBI";"VBI331002";331002;"Vegetatieplot";"VBI331002_2";"9160";"9160";"Buiten";"2013";195942,340856;177679,762856;;0,58;76,021052631579;;2;100
"VBI";"VBI331002";331002;"Vegetatieplot";"VBI331002_1";"9160";"9160";"Buiten";"1999";195942,340856;177679,762856;;1;76,021052631579;;1;100
"VBI";"VBI336055";336055;"Vegetatieplot";"VBI336055_2";"9160";"9160";"Buiten";"2010";208942,2;164679,8;;1;76,021052631579;;2;100
"VBI";"VBI336055";336055;"Vegetatieplot";"VBI336055_1";"9160";"9160";"Buiten";"1999";208942,2;164679,8;;1;76,021052631579;;1;100
"VBI";"VBI336078";336078;"Vegetatieplot";"VBI336078_2";"9160";"9160";"Buiten";"2010";207954,015856;163199,725856;;1;76,021052631579;;2;100
"VBI";"VBI348116";348116;"Vegetatieplot";"VBI348116_2";"9160";"9160";"Binnen";"2010";253922,840856;160641,465856;;0,8;73,8259259259259;;2;100
"VBI";"VBI348116";348116;"Vegetatieplot";"VBI348116_1";"9160";"9160";"Binnen";"1999";253922,840856;160641,465856;;1;73,8259259259259;;1;100
"VBI";"VBI348129";348129;"Vegetatieplot";"VBI348129_1";"9160";"9160";"Buiten";"1999";250926,759856;159652,271856;;1;76,021052631579;;1;60
"VBI";"VBI348129";348129;"Vegetatieplot";"VBI348129_2";"9160";"9160";"Buiten";"2010";250926,759856;159652,271856;;1;76,021052631579;;2;60
"VBI";"VBI413019";413019;"Vegetatieplot";"VBI413019_2";"9160";"9160";"Buiten";"2010";212958,847856;156667,736856;;1;76,021052631579;;2;100
"VBI";"VBI413019";413019;"Vegetatieplot";"VBI413019_1";"9160";"9160";"Buiten";"1999";212958,847856;156667,736856;;1;76,021052631579;;1;100
"MHK";"140006";;"Vegetatieplot";"MHK140006";"9190";"9190";"Buiten";"2015-06-11";211421,642;185326,211;140006;;75,7607142857143;;2;
"MHK";"147174";;"Vegetatieplot";"MHK147174";"9190";"9190";"Binnen";"2015-06-10";216381,591;185262,092;147174;;57,19;;2;
"MHK";"7785";;"Vegetatieplot";"MHK7785";"9190";"9190";"Binnen";"2015-05-18";130205,502;214350,062;7785;;57,19;;2;
"MHK";"88274";;"Vegetatieplot";"MHK88274";"9190";"9190";"Binnen";"2015-06-02";221629,627;199950,166;88274;;57,19;;2;
"VBI";"VBI154013";154013;"Vegetatieplot";"VBI154013_2";"9190";"9190";"Buiten";"2013";158942,067856;217179,807856;;1;75,7607142857143;;2;100
"VBI";"VBI154019";154019;"Vegetatieplot";"VBI154019_2";"9190";"9190";"Buiten";"2013";156923,672856;216679,964856;;1;75,7607142857143;;2;100
"VBI";"VBI154019";154019;"Vegetatieplot";"VBI154019_1";"9190";"9190";"Buiten";"1999";156923,672856;216679,964856;;1;75,7607142857143;;1;100
"VBI";"VBI161033";161033;"Vegetatieplot";"VBI161033_2";"9190";"9190";"Buiten";"2012";162942,244856;215679,930856;;1;75,7607142857143;;2;70
"VBI";"VBI162027";162027;"Vegetatieplot";"VBI162027_2";"9190";"9190";"Binnen";"2010";172942,400856;216179,767856;;1;57,19;;2;70
"VBI";"VBI164126";164126;"Vegetatieplot";"VBI164126_2";"9190";"9190";"Buiten";"2014";191942,140856;210179,743856;;0,52;75,7607142857143;;2;80
"VBI";"VBI165046";165046;"Vegetatieplot";"VBI165046_2";"9190";"9190";"Buiten";"2012";167942,2;205179,8;;1;75,7607142857143;;2;100
"VBI";"VBI168147";168147;"Vegetatieplot";"VBI168147_2";"9190";"9190";"Buiten";"2014";188942,204856;198679,819856;;1;75,7607142857143;;2;70
"VBI";"VBI172060";172060;"Vegetatieplot";"VBI172060_2";"9190";"9190";"Buiten";"2011";205942,187856;214179,897856;;0,58;75,7607142857143;;2;100
"VBI";"VBI175130";175130;"Vegetatieplot";"VBI175130_1";"9190";"9190";"Buiten";"1998";195938,065856;199684,606856;;1;75,7607142857143;;1;100
"VBI";"VBI175130";175130;"Vegetatieplot";"VBI175130_2";"9190";"9190";"Buiten";"2013";195938,065856;199684,606856;;1;75,7607142857143;;2;100
"VBI";"VBI177091";177091;"Vegetatieplot";"VBI177091_2";"9190";"9190";"Buiten";"2010";212946,285856;202149,199856;;1;75,7607142857143;;2;100
"VBI";"VBI181155";181155;"Vegetatieplot";"VBI181155_2";"9190";"9190";"Buiten";"2015";228942,138856;208179,844856;;0,91;75,7607142857143;;2;100
"VBI";"VBI182151";182151;"Vegetatieplot";"VBI182151_2";"9190";"9190";"Binnen";"2012";240960,860856;208687,238856;;1;57,19;;2;100
"VBI";"VBI182151";182151;"Vegetatieplot";"VBI182151_1";"9190";"9190";"Binnen";"1999";240960,860856;208687,238856;;1;57,19;;1;100
"VBI";"VBI182158";182158;"Vegetatieplot";"VBI182158_2";"9190";"9190";"Binnen";"2012";239912,342856;208173,640856;;1;57,19;;2;70
"VBI";"VBI187009";187009;"Vegetatieplot";"VBI187009_2";"9190";"9190";"Binnen";"2012";242942,259856;207179,844856;;1;57,19;;2;100
"VBI";"VBI187082";187082;"Vegetatieplot";"VBI187082_2";"9190";"9190";"Binnen";"2011";243967,249856;202702,570856;;1;57,19;;2;100
"VBI";"VBI187082";187082;"Vegetatieplot";"VBI187082_1";"9190";"9190";"Binnen";"1999";243967,249856;202702,570856;;1;57,19;;1;100
"VBI";"VBI187124";187124;"Vegetatieplot";"VBI187124_2";"9190";"9190";"Binnen";"2011";245942,182856;200179,926856;;1;57,19;;2;100
"VBI";"VBI247004";247004;"Vegetatieplot";"VBI247004_2";"9190";"9190";"Buiten";"2016";181942,2;187679,8;;1;75,7607142857143;;2;100
"VBI";"VBI247004";247004;"Vegetatieplot";"VBI247004_1";"9190";"9190";"Buiten";"1999";181942,2;187679,8;;1;75,7607142857143;;1;100
"VBI";"VBI247109";247109;"Vegetatieplot";"VBI247109_2";"9190";"9190";"Binnen";"2016";182942,2;181179,8;;1;57,19;;2;85
"VBI";"VBI254066";254066;"Vegetatieplot";"VBI254066_1";"9190";"9190";"Buiten";"1997";219942,2;193679,8;;1;75,7607142857143;;1;100
"VBI";"VBI254066";254066;"Vegetatieplot";"VBI254066_2";"9190";"9190";"Buiten";"2016";219942,2;193679,8;;1;75,7607142857143;;2;100
"VBI";"VBI256047";256047;"Vegetatieplot";"VBI256047_2";"9190";"9190";"Buiten";"2010";208941,142856;185180,184856;;0,61;75,7607142857143;;2;100
"VBI";"VBI257003";257003;"Vegetatieplot";"VBI257003_2";"9190";"9190";"Binnen";"2010";212933,258856;187621,888856;;1;57,19;;2;100
"VBI";"VBI257011";257011;"Vegetatieplot";"VBI257011_2";"9190";"9190";"Buiten";"2010";212942,206856;187179,789856;;1;75,7607142857143;;2;100
"VBI";"VBI261075";261075;"Vegetatieplot";"VBI261075_2";"9190";"9190";"Binnen";"2015";228942,175856;193179,904856;;1;57,19;;2;100
"VBI";"VBI261108";261108;"Vegetatieplot";"VBI261108_2";"9190";"9190";"Buiten";"2015";229939,431856;191192,507856;;1;75,7607142857143;;2;50
"VBI";"VBI261126";261126;"Vegetatieplot";"VBI261126_2";"9190";"9190";"Binnen";"2014";231942,202856;190179,788856;;1;57,19;;2;100
"VBI";"VBI262049";262049;"Vegetatieplot";"VBI262049_2";"9190";"9190";"Binnen";"2013";234942,167856;194679,805856;;1;57,19;;2;70
"VBI";"VBI262049";262049;"Vegetatieplot";"VBI262049_1";"9190";"9190";"Binnen";"1998";234942,167856;194679,805856;;1;57,19;;1;70
"VBI";"VBI263020";263020;"Vegetatieplot";"VBI263020_2";"9190";"9190";"Binnen";"2011";245942,247856;196679,866856;;0,74;57,19;;2;100
"VBI";"VBI266002";266002;"Vegetatieplot";"VBI266002_1";"9190";"9190";"Buiten";"1999";235944,393856;187668,245856;;1;75,7607142857143;;1;100
"VBI";"VBI266002";266002;"Vegetatieplot";"VBI266002_2";"9190";"9190";"Buiten";"2013";235944,393856;187668,245856;;1;75,7607142857143;;2;100
"VBI";"VBI266010";266010;"Vegetatieplot";"VBI266010_2";"9190";"9190";"Buiten";"2013";235942,191856;187179,849856;;0,93;75,7607142857143;;2;100
"VBI";"VBI326027";326027;"Vegetatieplot";"VBI326027_2";"9190";"9190";"Binnen";"2010";172937,889856;166178,092856;;1;57,19;;2;50
"VBI";"VBI326034";326034;"Vegetatieplot";"VBI326034_2";"9190";"9190";"Binnen";"2010";171964,356856;165698,580856;;1;57,19;;2;100
"VBI";"VBI326034";326034;"Vegetatieplot";"VBI326034_1";"9190";"9190";"Binnen";"1999";171964,356856;165698,580856;;1;57,19;;1;100
"VBI";"VBI334055";334055;"Vegetatieplot";"VBI334055_2";"9190";"9190";"Binnen";"2015";224942,2;174679,8;;0,56;57,19;;2;100
"VBI";"VBI334055";334055;"Vegetatieplot";"VBI334055_1";"9190";"9190";"Binnen";"1998";224942,2;174679,8;;1;57,19;;1;100
"VBI";"VBI35157";35157;"Vegetatieplot";"VBI35157_2";"9190";"9190";"Buiten";"2013";198942,2;238179,8;;0,83;75,7607142857143;;2;50
"VBI";"VBI74050";74050;"Vegetatieplot";"VBI74050_2";"9190";"9190";"Binnen";"2014";155957,456856;234681,438856;;0,93;57,19;;2;50
"VBI";"VBI74050";74050;"Vegetatieplot";"VBI74050_1";"9190";"9190";"Binnen";"1999";155957,456856;234681,438856;;1;57,19;;1;50
"VBI";"VBI74067";74067;"Vegetatieplot";"VBI74067_2";"9190";"9190";"Buiten";"2014";156911,421856;233681,597856;;1;75,7607142857143;;2;70
"VBI";"VBI74067";74067;"Vegetatieplot";"VBI74067_1";"9190";"9190";"Buiten";"1999";156911,421856;233681,597856;;1;75,7607142857143;;1;70
"VBI";"VBI74090";74090;"Vegetatieplot";"VBI74090_2";"9190";"9190";"Binnen";"2014";155942,304856;232179,769856;;1;57,19;;2;100
"VBI";"VBI77038";77038;"Vegetatieplot";"VBI77038_2";"9190";"9190";"Buiten";"2014";151942,009856;225679,730856;;1;75,7607142857143;;2;70
"VBI";"VBI78041";78041;"Vegetatieplot";"VBI78041_2";"9190";"9190";"Buiten";"2014";154942,051856;225179,664856;;1;75,7607142857143;;2;100
"VBI";"VBI78044";78044;"Vegetatieplot";"VBI78044_2";"9190";"9190";"Binnen";"2014";157946,360856;225181,771856;;1;57,19;;2;50
"VBI";"VBI78046";78046;"Vegetatieplot";"VBI78046_2";"9190";"9190";"Binnen";"2013";159885,990856;225192,594856;;1;57,19;;2;100
"VBI";"VBI78059";78059;"Vegetatieplot";"VBI78059_2";"9190";"9190";"Buiten";"2014";156942,036856;224180,253856;;1;75,7607142857143;;2;100
"VBI";"VBI78060";78060;"Vegetatieplot";"VBI78060_2";"9190";"9190";"Buiten";"2014";157942,181856;224179,823856;;1;75,7607142857143;;2;50
"VBI";"VBI78135";78135;"Vegetatieplot";"VBI78135_2";"9190";"9190";"Binnen";"2013";160941,999856;219679,877856;;0,8;57,19;;2;50
"VBI";"VBI81133";81133;"Vegetatieplot";"VBI81133_2";"9190";"9190";"Binnen";"2010";166958,294856;229700,773856;;1;57,19;;2;70
"VBI";"VBI81133";81133;"Vegetatieplot";"VBI81133_1";"9190";"9190";"Binnen";"1998";166958,294856;229700,773856;;1;57,19;;1;70
"VBI";"VBI85155";85155;"Vegetatieplot";"VBI85155_2";"9190";"9190";"Buiten";"2012";164941,902856;218179,629856;;1;75,7607142857143;;2;50
"VBI";"VBI88040";88040;"Vegetatieplot";"VBI88040_2";"9190";"9190";"Binnen";"2014";193942,063856;225679,886856;;1;57,19;;2;100
"VBI";"VBI88040";88040;"Vegetatieplot";"VBI88040_1";"9190";"9190";"Binnen";"1997";193942,063856;225679,886856;;1;57,19;;1;100
"VBI";"VBI88121";88121;"Vegetatieplot";"VBI88121_2";"9190";"9190";"Binnen";"2015";186944,565856;220176,204856;;1;57,19;;2;100
"VBI";"VBI88123";88123;"Vegetatieplot";"VBI88123_2";"9190";"9190";"Binnen";"2016";188942,289856;220179,876856;;1;57,19;;2;95
"VBI";"VBI88134";88134;"Vegetatieplot";"VBI88134_2";"9190";"9190";"Buiten";"2014";191921,284856;219696,690856;;1;75,7607142857143;;2;70
"VBI";"VBI88134";88134;"Vegetatieplot";"VBI88134_1";"9190";"9190";"Buiten";"1997";191921,284856;219696,690856;;1;75,7607142857143;;1;70
"VBI";"VBI88155";88155;"Vegetatieplot";"VBI88155_2";"9190";"9190";"Binnen";"2015";188942,222856;218179,814856;;0,81;57,19;;2;100
"VBI";"VBI91017";91017;"Vegetatieplot";"VBI91017_2";"9190";"9190";"Buiten";"2013";194951,116856;236681,805856;;1;75,7607142857143;;2;50
"VBI";"VBI91017";91017;"Vegetatieplot";"VBI91017_1";"9190";"9190";"Buiten";"1997";194951,116856;236681,805856;;1;75,7607142857143;;1;50
"VBI";"VBI95001";95001;"Vegetatieplot";"VBI95001_1";"9190";"9190";"Binnen";"1997";194942,246856;227679,936856;;1;57,19;;1;100
"VBI";"VBI95001";95001;"Vegetatieplot";"VBI95001_2";"9190";"9190";"Binnen";"2013";194942,246856;227679,936856;;1;57,19;;2;100
"VBI";"VBI96073";96073;"Vegetatieplot";"VBI96073_2";"9190";"9190";"Binnen";"2011";202942,150856;223179,857856;;0,5;57,19;;2;100
"VBI";"VBI96137";96137;"Vegetatieplot";"VBI96137_2";"9190";"9190";"Buiten";"2011";202942,214856;219179,784856;;0,89;75,7607142857143;;2;70
"VBI";"VBI133153";133153;"Vegetatieplot";"VBI133153_2";"91E0";"91E0_va";"Binnen";"2012";82942,273856;208179,840856;;1;52,8133333333333;;2;100
"VBI";"VBI135151";135151;"Vegetatieplot";"VBI135151_1";"91E0";"91E0_va";"Buiten";"1998";72942,129856;198679,734856;;1;106,804761904762;;1;100
"VBI";"VBI137010";137010;"Vegetatieplot";"VBI137010_2";"91E0";"91E0_va";"Binnen";"2012";83942,341856;207178,391856;;1;52,8133333333333;;2;100
"VBI";"VBI147049";147049;"Vegetatieplot";"VBI147049_2";"91E0";"91E0_va";"Binnen";"2014";114942,086856;204679,782856;;0,8;52,8133333333333;;2;100
"VBI";"VBI147049";147049;"Vegetatieplot";"VBI147049_1";"91E0";"91E0_va";"Binnen";"1998";114942,086856;204679,782856;;1;52,8133333333333;;1;100
"VBI";"VBI147068";147068;"Vegetatieplot";"VBI147068_2";"91E0";"91E0_va";"Binnen";"2014";117942,331856;203677,691856;;1;52,8133333333333;;2;100
"VBI";"VBI158118";158118;"Vegetatieplot";"VBI158118_2";"91E0";"91E0_va";"Buiten";"2013";159942,510856;200679,732856;;1;106,804761904762;;2;100
"VBI";"VBI158118";158118;"Vegetatieplot";"VBI158118_1";"91E0";"91E0_va";"Buiten";"1999";159942,510856;200679,732856;;1;106,804761904762;;1;100
"VBI";"VBI161102";161102;"Vegetatieplot";"VBI161102_2";"91E0";"91E0_va";"Binnen";"2011";167944,433856;211681,525856;;1;52,8133333333333;;2;100
"VBI";"VBI161114";161114;"Vegetatieplot";"VBI161114_2";"91E0";"91E0_va";"Binnen";"2012";163942,033856;210679,833856;;1;52,8133333333333;;2;100
"VBI";"VBI161129";161129;"Vegetatieplot";"VBI161129_1";"91E0";"91E0_va";"Binnen";"1998";162952,720856;209679,750856;;1;52,8133333333333;;1;100
"VBI";"VBI161129";161129;"Vegetatieplot";"VBI161129_2";"91E0";"91E0_va";"Binnen";"2011";162952,720856;209679,750856;;0,98;52,8133333333333;;2;100
"VBI";"VBI161130";161130;"Vegetatieplot";"VBI161130_2";"91E0";"91E0_va";"Binnen";"2011";163946,698856;209669,732856;;1;52,8133333333333;;2;100
"VBI";"VBI161130";161130;"Vegetatieplot";"VBI161130_1";"91E0";"91E0_va";"Binnen";"1998";163946,698856;209669,732856;;1;52,8133333333333;;1;100
"VBI";"VBI162051";162051;"Vegetatieplot";"VBI162051_2";"91E0";"91E0_va";"Buiten";"2010";172941,669856;214681,007856;;0,95;106,804761904762;;2;100
"VBI";"VBI211115";211115;"Vegetatieplot";"VBI211115_1";"91E0";"91E0_va";"Buiten";"1998";68942,19;190679,8;;1;106,804761904762;;1;100
"VBI";"VBI211115";211115;"Vegetatieplot";"VBI211115_2";"91E0";"91E0_va";"Buiten";"2015";68942,19;190679,8;;1;106,804761904762;;2;100
"VBI";"VBI212040";212040;"Vegetatieplot";"VBI212040_1";"91E0";"91E0_va";"Binnen";"1998";81929,415856;195671,994856;;1;52,8133333333333;;1;100
"VBI";"VBI212040";212040;"Vegetatieplot";"VBI212040_2";"91E0";"91E0_va";"Binnen";"2013";81929,415856;195671,994856;;1;52,8133333333333;;2;100
"VBI";"VBI226018";226018;"Vegetatieplot";"VBI226018_2";"91E0";"91E0_va";"Buiten";"2016";107942,2;186679,8;;0,64;106,804761904762;;2;100
"VBI";"VBI226018";226018;"Vegetatieplot";"VBI226018_1";"91E0";"91E0_va";"Buiten";"1997";107942,2;186679,8;;1;106,804761904762;;1;100
"VBI";"VBI226036";226036;"Vegetatieplot";"VBI226036_2";"91E0";"91E0_va";"Binnen";"2016";109942,2;185679,8;;1;52,8133333333333;;2;100
"VBI";"VBI226036";226036;"Vegetatieplot";"VBI226036_1";"91E0";"91E0_va";"Binnen";"1997";109942,2;185679,8;;1;52,8133333333333;;1;100
"VBI";"VBI226120";226120;"Vegetatieplot";"VBI226120_1";"91E0";"91E0_va";"Buiten";"1997";113942,106856;180679,847856;;1;106,804761904762;;1;100
"VBI";"VBI226148";226148;"Vegetatieplot";"VBI226148_2";"91E0";"91E0_va";"Buiten";"2016";109942,2;178679,8;;0,86;106,804761904762;;2;80
"VBI";"VBI226148";226148;"Vegetatieplot";"VBI226148_1";"91E0";"91E0_va";"Buiten";"1997";109942,2;178679,8;;1;106,804761904762;;1;80
"VBI";"VBI227081";227081;"Vegetatieplot";"VBI227081_1";"91E0";"91E0_va";"Buiten";"1998";114942,142856;182679,880856;;1;106,804761904762;;1;100
"VBI";"VBI227081";227081;"Vegetatieplot";"VBI227081_2";"91E0";"91E0_va";"Buiten";"2014";114942,142856;182679,880856;;1;106,804761904762;;2;100
"VBI";"VBI228141";228141;"Vegetatieplot";"VBI228141_2";"91E0";"91E0_va";"Binnen";"2011";126942,181856;179179,920856;;1;52,8133333333333;;2;70
"VBI";"VBI233118";233118;"Vegetatieplot";"VBI233118_2";"91E0";"91E0_va";"Buiten";"2015";151942,357856;190679,946856;;0,62;106,804761904762;;2;100
"VBI";"VBI237014";237014;"Vegetatieplot";"VBI237014_2";"91E0";"91E0_va";"Binnen";"2015";151925,290856;187170,719856;;1;52,8133333333333;;2;100
"VBI";"VBI238147";238147;"Vegetatieplot";"VBI238147_2";"91E0";"91E0_va";"Binnen";"2013";156965,535856;178660,035856;;1;52,8133333333333;;2;100
"VBI";"VBI238147";238147;"Vegetatieplot";"VBI238147_1";"91E0";"91E0_va";"Binnen";"1999";156965,535856;178660,035856;;1;52,8133333333333;;1;100
"VBI";"VBI243048";243048;"Vegetatieplot";"VBI243048_2";"91E0";"91E0_va";"Binnen";"2015";185942,2;195179,8;;1;52,8133333333333;;2;80
"VBI";"VBI243094";243094;"Vegetatieplot";"VBI243094_2";"91E0";"91E0_va";"Buiten";"2015";183942,2;192179,8;;0,89;106,804761904762;;2;100
"VBI";"VBI245100";245100;"Vegetatieplot";"VBI245100_2";"91E0";"91E0_va";"Buiten";"2011";165942,173856;181679,785856;;1;106,804761904762;;2;100
"VBI";"VBI245122";245122;"Vegetatieplot";"VBI245122_2";"91E0";"91E0_va";"Binnen";"2011";163968,769856;180153,240856;;1;52,8133333333333;;2;100
"VBI";"VBI245147";245147;"Vegetatieplot";"VBI245147_2";"91E0";"91E0_va";"Binnen";"2011";164942,212856;178679,753856;;1;52,8133333333333;;2;100
"VBI";"VBI245147";245147;"Vegetatieplot";"VBI245147_1";"91E0";"91E0_va";"Binnen";"1999";164942,212856;178679,753856;;1;52,8133333333333;;1;100
"VBI";"VBI247112";247112;"Vegetatieplot";"VBI247112_2";"91E0";"91E0_va";"Binnen";"2016";185942,2;181179,8;;1;52,8133333333333;;2;100
"VBI";"VBI247112";247112;"Vegetatieplot";"VBI247112_1";"91E0";"91E0_va";"Binnen";"1999";185942,2;181179,8;;1;52,8133333333333;;1;100
"VBI";"VBI255123";255123;"Vegetatieplot";"VBI255123_2";"91E0";"91E0_va";"Buiten";"2013";196929,199856;180183,304856;;1;106,804761904762;;2;60
"VBI";"VBI303012";303012;"Vegetatieplot";"VBI303012_2";"91E0";"91E0_va";"Buiten";"2013";117942,109856;177179,809856;;0,85;106,804761904762;;2;100
"VBI";"VBI303045";303045;"Vegetatieplot";"VBI303045_2";"91E0";"91E0_va";"Buiten";"2013";118942,165856;175179,783856;;1;106,804761904762;;2;70
"VBI";"VBI308014";308014;"Vegetatieplot";"VBI308014_2";"91E0";"91E0_va";"Binnen";"2011";127942,260856;167179,886856;;0,81;52,8133333333333;;2;100
"VBI";"VBI308069";308069;"Vegetatieplot";"VBI308069_2";"91E0";"91E0_va";"Buiten";"2011";126942,078856;163679,766856;;0,69;106,804761904762;;2;100
"VBI";"VBI308110";308110;"Vegetatieplot";"VBI308110_2";"91E0";"91E0_va";"Buiten";"2011";127942,172856;161179,869856;;0,64;106,804761904762;;2;70
"VBI";"VBI316065";316065;"Vegetatieplot";"VBI316065_2";"91E0";"91E0_va";"Binnen";"2016";138942,2;163679,8;;0,8;52,8133333333333;;2;60
"VBI";"VBI316066";316066;"Vegetatieplot";"VBI316066_2";"91E0";"91E0_va";"Binnen";"2016";139942,2;163679,8;;0,67;52,8133333333333;;2;95
"VBI";"VBI316105";316105;"Vegetatieplot";"VBI316105_2";"91E0";"91E0_va";"Buiten";"2016";138942,2;161179,8;;1;106,804761904762;;2;100
"VBI";"VBI321005";321005;"Vegetatieplot";"VBI321005_1";"91E0";"91E0_va";"Binnen";"1999";166940,558856;177674,485856;;1;52,8133333333333;;1;100
