"OpnameID";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"VBI334043_2";"Glyceria fluitans (L.) R. Brown";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Cardamine pratensis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Carex acutiformis Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Deschampsia cespitosa (L.) Beauv.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Viola reichenbachiana Jord. ex Boreau";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Athyrium filix-femina (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Galium aparine L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Corylus avellana L.";87,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Populus canescens (Ait.) Smith";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Crataegus monogyna Jacq.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Fraxinus excelsior L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Prunus spinosa L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Crataegus laevigata (Poiret) DC.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Quercus robur L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Quercus rubra L.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Populus canescens (Ait.) Smith";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Pinus sylvestris L.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Fraxinus excelsior L.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334043_2";"Corylus avellana L.";0,259312113026138;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334043_2";"Fraxinus excelsior L.";1,03724845210455;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334043_2";"Pinus sylvestris L.";6,73183355506886;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334043_2";"Populus";17,2251714344145;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334043_2";"Quercus rubra L.";1,504470572912;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334055_1";"Agrostis capillaris L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Betula pubescens Ehrh.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Betula pubescens Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Corylus avellana L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Hedera helix L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Milium effusum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Populus alba L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Populus alba L. (+ Populus x canescens (Ait.) Smith)";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Populus alba groep";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Quercus robur L.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Quercus robur L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Quercus rubra L.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Quercus rubra L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Rubus fruticosus groep";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Sorbus aucuparia L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Vaccinium myrtillus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Aulacomnium androgynum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Brachythecium rutabulum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Campylopus pyriformis";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Dicranella heteromalla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Eurhynchium praelongum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Hypnum cupressiforme";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Leucobryum glaucum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Mnium hornum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Plagiothecium denticulatum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Polytrichum formosum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI334055_1";"Betula pubescens";2,72291777064021;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334055_1";"Quercus robur L.";5,7795186459983;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334055_1";"Quercus rubra L.";2,31036311417955;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334055_1";"Sorbus aucuparia L.";0,525714685701874;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334055_2";"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Rubus fruticosus groep";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Lonicera periclymenum L.";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Hedera helix L.";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Corylus avellana L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Vaccinium myrtillus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Quercus rubra L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Epilobium hirsutum L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Fagus sylvatica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Taraxacum Wiggers";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Glyceria fluitans (L.) R. Brown";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Cirsium palustre (L.) Scop.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Holcus lanatus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Salix cinerea L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Ranunculus flammula L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Corylus avellana L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Quercus robur L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Populus canescens (Ait.) Smith";2,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Sorbus aucuparia L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Betula pendula Roth";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Populus canescens (Ait.) Smith";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Quercus robur L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Corylus avellana L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334055_2";"Betula pubescens";9,85531247727393;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334055_2";"Populus";13,200791341377;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334055_2";"Quercus robur";0,453604440500488;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334108_2";"Anemone nemorosa L.";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Hedera helix L.";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Fraxinus excelsior L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Sorbus aucuparia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Dryopteris carthusiana (Vill.) H.P. Fuchs";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Acer pseudoplatanus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Polygonatum multiflorum (L.) All.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Athyrium filix-femina (L.) Roth";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Prunus padus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Prunus avium (L.) L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Dryopteris filix-mas (L.) Schott";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Populus canescens (Ait.) Smith";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Lonicera periclymenum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Corylus avellana L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Corylus avellana L.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Prunus padus L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Hedera helix L.";2,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Hedera helix L.";1;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Populus canescens (Ait.) Smith";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Betula pendula Roth";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Quercus robur L.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Salix caprea L.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Alnus glutinosa (L.) Gaertn.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Corylus avellana L.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Fraxinus excelsior L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Ulmus glabra Huds.";8,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI334108_2";"Corylus avellana L.";0,318583297978514;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI334108_2";"Quercus robur";20,8454956802414;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_1";"Alnus glutinosa (L.) Gaertn.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Corylus avellana L.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Dryopteris carthusiana (Vill.) H.P. Fuchs";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Dryopteris dilatata & carthusiana";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Frangula alnus Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Galeopsis tetrahit L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Galeopsis tetrahit groep";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Prunus padus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Rubus fruticosus groep";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Sambucus nigra L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Senecio sylvaticus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Sorbus aucuparia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Sorbus aucuparia L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Stellaria media (L.) Vill.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Teucrium scorodonia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Tilia";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Tilia";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Tilia";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Urtica dioica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Atrichum undulatum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Aulacomnium androgynum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Brachythecium rutabulum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Dicranella heteromalla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Dicranoweisia cirrata";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Eurhynchium striatum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Herzogiella seligeri";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Hypnum cupressiforme";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Mnium hornum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Plagiothecium denticulatum";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Plagiothecium latebricola";0,25;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Polytrichum formosum";1;"moslaag";"soort_latijn";"Percentage";;"%"
"VBI341022_1";"Corylus avellana L.";1,78407272347254;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_1";"Quercus robur L.";12,446885066455;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_1";"Tilia";0,533579146395793;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_2";"Fraxinus excelsior L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Rubus idaeus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Moehringia trinervia (L.) Clairv.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Dryopteris carthusiana (Vill.) H.P. Fuchs";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Prunus padus L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Dryopteris filix-mas (L.) Schott";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Galium aparine L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Impatiens glandulifera Royle";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Picea abies (L.) Karst.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Corylus avellana L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Polygonatum multiflorum (L.) All.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Galeopsis tetrahit L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Teucrium scorodonia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Hedera helix L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Deschampsia cespitosa (L.) Beauv.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Lonicera periclymenum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Poa trivialis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Carex acutiformis Ehrh.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Agrostis capillaris L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Holcus mollis L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Silene dioica (L.) Clairv.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Glechoma hederacea L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Juncus effusus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Circaea lutetiana L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Athyrium filix-femina (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Fagus sylvatica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Phalaris arundinacea L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Urtica dioica L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Geranium robertianum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Bromus sterilis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Lamium album L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Myosoton aquaticum (L.) Moench";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Holcus lanatus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Prunus padus L.";37,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Alnus glutinosa (L.) Gaertn.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Sorbus aucuparia L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Betula pendula Roth";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Corylus avellana L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Prunus serotina Ehrh.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Betula pubescens Ehrh.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Larix kaempferi (Lambert) Carr.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Betula pendula Roth";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341022_2";"Alnus glutinosa (L.) Gaertn.";1,10337053555487;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_2";"Betula pendula";3,46368098859209;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_2";"Larix";2,28466669681976;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_2";"Prunus padus L.";1,56990121714502;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_2";"Quercus robur";20,5867005957136;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341022_2";"Sorbus aucuparia L.";2,20055462681407;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341047_2";"Rubus fruticosus groep";37,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Pteridium aquilinum (L.) Kuhn";18,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Lonicera periclymenum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Betula pubescens Ehrh.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Frangula alnus Mill.";62,5;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Sorbus aucuparia L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Corylus avellana L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Larix kaempferi (Lambert) Carr.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Quercus rubra L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Quercus robur L.";87,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Betula pubescens Ehrh.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341047_2";"Betula pendula";2,95685458225616;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341047_2";"Frangula alnus Mill.";0,165696146556904;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341047_2";"Quercus robur";19,5617032299187;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341121_2";"Quercus robur L.";62,5;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Athyrium filix-femina (L.) Roth";8,75;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Fraxinus excelsior L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Corylus avellana L.";2,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Prunus serotina Ehrh.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Castanea sativa Mill.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Quercus rubra L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Prunus avium (L.) L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Acer pseudoplatanus L.";4;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Fagus sylvatica L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Hedera helix L.";0,25;"kruidlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Corylus avellana L.";18,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Acer pseudoplatanus L.";0,25;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Sorbus aucuparia L.";8,75;"struiklaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Quercus robur L.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Acer pseudoplatanus L.";37,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Quercus rubra L.";18,75;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Corylus avellana L.";62,5;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Prunus serotina Ehrh.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Sorbus aucuparia L.";1;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Fagus sylvatica L.";0,25;"boomlaag";"soort_latijn";"Percentage";;"%"
"VBI341121_2";"Acer pseudoplatanus L.";4,45905882097333;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341121_2";"Corylus avellana L.";2,37941484687638;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
"VBI341121_2";"Prunus serotina Ehrh.";0;"boomlaag";"soort_latijn";"Decimaal getal";;"Grondvlak_ha"
