"";"ID";"Habitattype";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Belang";"Kwaliteitsniveau";"BeoordelingID";"Status_indicator";"Verschilscore"
"355";"AN_LDL_002_3130a_16";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-0,666666666666667
"356";"AN_LDL_002_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,5
"357";"AN_LDL_002_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;0
"358";"AN_LDL_002_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,833333333333333
"359";"AN_LDL_003_3160_16";"3160";"Versie 3";"3160";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli of 7110";"zb";1;1282;TRUE;NA
"360";"AN_LDL_003_3160_16";"3160";"Versie 3";"3160";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1278;FALSE;-0,5
"361";"AN_LDL_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1286;FALSE;-0,111111111111111
"362";"AN_LDL_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1279;TRUE;0
"363";"AN_LDL_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"verzuring";"<= 30%";"zb";1;1283;TRUE;0,833333333333333
"364";"AN_LDL_004_3130a_18";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"365";"AN_LDL_004_3130a_18";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;FALSE;-0,857142857142857
"366";"AN_LDL_004_3130a_18";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-0,666666666666667
"367";"AN_LDL_004_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,133333333333333
"368";"AN_LDL_004_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;0
"369";"AN_LDL_004_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;FALSE;-0,928571428571428
"370";"AN_LIL_001_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"371";"AN_LIL_001_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;FALSE;-0,285714285714286
"372";"AN_LIL_001_3130a_16";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-0,666666666666667
"373";"AN_LIL_001_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,388888888888889
"374";"AN_LIL_001_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;0
"375";"AN_LIL_001_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,5
"376";"AN_MEC_002_3150_18";"3150";"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1271;FALSE;NA
"377";"AN_MEC_002_3150_18";"3150";"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1274;TRUE;0,333333333333333
"378";"AN_MEC_002_3150_18";"3150";"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1267;FALSE;-0,5
"379";"AN_MEC_002_3150_18";"3150";"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1275;TRUE;0,9
"380";"AN_MEC_002_3150_18";"3150";"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1270;TRUE;0
"381";"AN_MOE_001_3130a_17";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;FALSE;NA
"382";"AN_MOE_001_3130a_17";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;FALSE;-0,214285714285714
"383";"AN_MOE_001_3130a_17";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-1
"384";"AN_MOE_001_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,255555555555556
"385";"AN_MOE_001_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;0,005
"386";"AN_MOE_001_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,966666666666667
"387";"AN_MOE_001_3140_17";"3140";"Versie 3";"3140";"Structuur";"horizontale structuur";"kranswiervelden > 10 m<U+00B2>";"zb";1;1259;TRUE;NA
"388";"AN_MOE_001_3140_17";"3140";"Versie 3";"3140";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1263;FALSE;-0,214285714285714
"389";"AN_MOE_001_3140_17";"3140";"Versie 3";"3140";"Vegetatie";"sleutelsoorten";"kranswiervelden aanwezig; kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1262;TRUE;NA
"390";"AN_MOE_001_3140_17";"3140";"Versie 3";"3140";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1266;FALSE;-0,111111111111111
"391";"AN_MOE_001_3140_17";"3140";"Versie 3";"3140";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1258;FALSE;0,005
"392";"AN_MOL_001_3130n_14";"3130_na";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1247;TRUE;NA
"393";"AN_MOL_001_3130n_14";"3130_na";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1250;TRUE;0,966666666666667
"394";"AN_MOL_001_3130n_14";"3130_na";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1246;FALSE;-1
"395";"AN_MOL_001_3130n_14";"3130_na";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1255;TRUE;0,9
"396";"AN_MOL_001_3130n_14";"3130_na";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1251;FALSE;0,15
"397";"AN_MOL_001_3130n_14";"3130_na";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1254;TRUE;0,983333333333333
"398";"AN_MOL_001_3140_14";"3140";"Versie 3";"3140";"Structuur";"horizontale structuur";"kranswiervelden > 10 m<U+00B2>";"zb";1;1259;TRUE;NA
"399";"AN_MOL_001_3140_14";"3140";"Versie 3";"3140";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1263;TRUE;0,966666666666667
"400";"AN_MOL_001_3140_14";"3140";"Versie 3";"3140";"Vegetatie";"sleutelsoorten";"kranswiervelden aanwezig; kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1262;TRUE;NA
"401";"AN_MOL_001_3140_14";"3140";"Versie 3";"3140";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1266;TRUE;0,9
"402";"AN_MOL_001_3140_14";"3140";"Versie 3";"3140";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1258;FALSE;0,15
"403";"AN_MOL_001_3150_14";"3150";"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1271;FALSE;NA
"404";"AN_MOL_001_3150_14";"3150";"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1274;TRUE;0,966666666666667
"405";"AN_MOL_001_3150_14";"3150";"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1267;FALSE;-1
"406";"AN_MOL_001_3150_14";"3150";"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1275;TRUE;0,933333333333333
"407";"AN_MOL_001_3150_14";"3150";"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1270;FALSE;0,15
"408";"AN_MOL_002_3150_14";"3150";"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1271;FALSE;NA
"409";"AN_MOL_002_3150_14";"3150";"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1274;TRUE;0,966666666666667
"410";"AN_MOL_002_3150_14";"3150";"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1267;FALSE;-1
"411";"AN_MOL_002_3150_14";"3150";"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1275;TRUE;0,966666666666667
"412";"AN_MOL_002_3150_14";"3150";"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1270;FALSE;0,07
"413";"AN_MOL_003_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"414";"AN_MOL_003_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;FALSE;-0,142857142857143
"415";"AN_MOL_003_3130a_16";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;TRUE;0
"416";"AN_MOL_003_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,166666666666667
"417";"AN_MOL_003_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;0,005
"418";"AN_MOL_003_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,333333333333333
"419";"AN_MOL_003_3140_16";"3140";"Versie 3";"3140";"Structuur";"horizontale structuur";"kranswiervelden > 10 m<U+00B2>";"zb";1;1259;TRUE;NA
"420";"AN_MOL_003_3140_16";"3140";"Versie 3";"3140";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1263;TRUE;0,666666666666667
"421";"AN_MOL_003_3140_16";"3140";"Versie 3";"3140";"Vegetatie";"sleutelsoorten";"kranswiervelden aanwezig; kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1262;TRUE;NA
"422";"AN_MOL_003_3140_16";"3140";"Versie 3";"3140";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1266;TRUE;0,95
"423";"AN_MOL_003_3140_16";"3140";"Versie 3";"3140";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1258;FALSE;0,005
"424";"AN_MOL_003_3160_16";"3160";"Versie 3";"3160";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli of 7110";"zb";1;1282;TRUE;NA
"425";"AN_MOL_003_3160_16";"3160";"Versie 3";"3160";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1278;TRUE;0
"426";"AN_MOL_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1286;FALSE;-0,166666666666667
"427";"AN_MOL_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1279;FALSE;0,005
"428";"AN_MOL_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"verzuring";"<= 30%";"zb";1;1283;TRUE;0,966666666666667
"429";"AN_MOS_002_3160_18";"3160";"Versie 3";"3160";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli of 7110";"zb";1;1282;FALSE;NA
"430";"AN_MOS_002_3160_18";"3160";"Versie 3";"3160";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1278;FALSE;-1
"431";"AN_MOS_002_3160_18";"3160";"Versie 3";"3160";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1286;FALSE;-0,111111111111111
"432";"AN_MOS_002_3160_18";"3160";"Versie 3";"3160";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1279;TRUE;0
"433";"AN_MOS_002_3160_18";"3160";"Versie 3";"3160";"Verstoring";"verzuring";"<= 30%";"zb";1;1283;TRUE;1
"434";"AN_OLB_002_3130a_18";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"435";"AN_OLB_002_3130a_18";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;FALSE;-0,5
"436";"AN_OLB_002_3130a_18";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-0,333333333333333
"437";"AN_OLB_002_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,5
"438";"AN_OLB_002_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;0
"439";"AN_OLB_002_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,333333333333333
"440";"AN_RAV_002_3130a_17";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"441";"AN_RAV_002_3130a_17";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;TRUE;0,5
"442";"AN_RAV_002_3130a_17";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-0,666666666666667
"443";"AN_RAV_002_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,5
"444";"AN_RAV_002_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;0
"445";"AN_RAV_002_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,983333333333333
"446";"AN_RAV_003_3130a_18";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"447";"AN_RAV_003_3130a_18";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;TRUE;0,8
"448";"AN_RAV_003_3130a_18";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-1
"449";"AN_RAV_003_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,266666666666667
"450";"AN_RAV_003_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;0
"451";"AN_RAV_003_3130a_18";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,966666666666667
"452";"AN_RPT_002_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"453";"AN_RPT_002_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;TRUE;0,766666666666667
"454";"AN_RPT_002_3130a_16";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-1
"455";"AN_RPT_002_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,6
"456";"AN_RPT_002_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;0,005
"457";"AN_RPT_002_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,966666666666667
"458";"AN_RPT_002_3130n_16";"3130_na";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1247;TRUE;NA
"459";"AN_RPT_002_3130n_16";"3130_na";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1250;TRUE;0,966666666666667
"460";"AN_RPT_002_3130n_16";"3130_na";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1246;FALSE;-1
"461";"AN_RPT_002_3130n_16";"3130_na";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1255;TRUE;0,6
"462";"AN_RPT_002_3130n_16";"3130_na";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1251;FALSE;0,005
"463";"AN_RPT_002_3130n_16";"3130_na";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1254;TRUE;0,966666666666667
"464";"AN_RPT_003_3130a_17";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;FALSE;NA
"465";"AN_RPT_003_3130a_17";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;TRUE;0,766666666666667
"466";"AN_RPT_003_3130a_17";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-1
"467";"AN_RPT_003_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,944444444444444
"468";"AN_RPT_003_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;0,005
"469";"AN_RPT_003_3130a_17";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,3
"470";"AN_RPT_003_3130n_17";"3130_na";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1247;TRUE;NA
"471";"AN_RPT_003_3130n_17";"3130_na";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1250;TRUE;0,983333333333333
"472";"AN_RPT_003_3130n_17";"3130_na";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1246;FALSE;-1
"473";"AN_RPT_003_3130n_17";"3130_na";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1255;TRUE;0,3
"474";"AN_RPT_003_3130n_17";"3130_na";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1251;FALSE;0,005
"475";"AN_RPT_003_3130n_17";"3130_na";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1254;TRUE;0,983333333333333
"476";"AN_RPT_005_3140_18";"3150";"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1271;TRUE;NA
"477";"AN_RPT_005_3140_18";"3150";"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1274;FALSE;-0,785714285714286
"478";"AN_RPT_005_3140_18";"3150";"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1267;FALSE;-1
"479";"AN_RPT_005_3140_18";"3150";"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1275;TRUE;0,833333333333333
"480";"AN_RPT_005_3140_18";"3150";"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1270;FALSE;0,005
"481";"AN_RPT_005_3150_18";"3150";"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1271;TRUE;NA
"482";"AN_RPT_005_3150_18";"3150";"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1274;FALSE;-0,785714285714286
"483";"AN_RPT_005_3150_18";"3150";"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1267;TRUE;0
"484";"AN_RPT_005_3150_18";"3150";"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1275;TRUE;0,833333333333333
"485";"AN_RPT_005_3150_18";"3150";"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1270;FALSE;0,005
"486";"AN_RVS_002_3130n_17";"3130_na";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1247;TRUE;NA
"487";"AN_RVS_002_3130n_17";"3130_na";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1250;FALSE;0
"488";"AN_RVS_002_3130n_17";"3130_na";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1246;FALSE;-1
"489";"AN_RVS_002_3130n_17";"3130_na";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1255;TRUE;0,95
"490";"AN_RVS_002_3130n_17";"3130_na";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1251;TRUE;0
"491";"AN_RVS_002_3130n_17";"3130_na";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1254;TRUE;0,983333333333333
"492";"AN_SEL_002_3150_17";"3150";"Versie 3";"3150";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1271;TRUE;NA
"493";"AN_SEL_002_3150_17";"3150";"Versie 3";"3150";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1274;TRUE;0,9
"494";"AN_SEL_002_3150_17";"3150";"Versie 3";"3150";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1267;TRUE;0
"495";"AN_SEL_002_3150_17";"3150";"Versie 3";"3150";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1275;TRUE;0,166666666666667
"496";"AN_SEL_002_3150_17";"3150";"Versie 3";"3150";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1270;TRUE;0
"497";"AN_SNE_003_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";"zb";1;1235;TRUE;NA
"498";"AN_SNE_003_3130a_16";"3130_aom";"Versie 3";"3130";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1243;FALSE;-0,428571428571429
"499";"AN_SNE_003_3130a_16";"3130_aom";"Versie 3";"3130";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1234;FALSE;-0,333333333333333
"500";"AN_SNE_003_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,222222222222222
"501";"AN_SNE_003_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;0
"502";"AN_SNE_003_3130a_16";"3130_aom";"Versie 3";"3130";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0
"503";"AN_SNE_003_3160_16";"3160";"Versie 3";"3160";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli of 7110";"zb";1;1282;TRUE;NA
"504";"AN_SNE_003_3160_16";"3160";"Versie 3";"3160";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1278;TRUE;0
"505";"AN_SNE_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1286;FALSE;-0,233333333333333
"506";"AN_SNE_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1279;TRUE;0
"507";"AN_SNE_003_3160_16";"3160";"Versie 3";"3160";"Verstoring";"verzuring";"<= 30%";"zb";1;1283;TRUE;0,983333333333333
