"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"IV2014011317033027";"ZSCPQ247";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070515451409";"ZSCPQ281";"Aster tripolium L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070913454269";"ZSCPQ246";"Phragmites australis (Cav.) Steud.";92;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030311151333";"ZSCPQ199";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030311151333";"ZSCPQ199";"Elymus athericus (Link) Kerguélen";92;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016120516150711";"ZSCPQ227";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016120516150711";"ZSCPQ227";"Scirpus maritimus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121310255731";"ZSCPQ284";"Scirpus maritimus L.";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215054565";"ZSCPQ246";"Phragmites australis (Cav.) Steud.";92;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215515500";"ZSCPQ253";"Phragmites australis (Cav.) Steud.";92;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315294142";"ZSCPQ189";"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315294142";"ZSCPQ189";"Glaux maritima L.";97;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315294142";"ZSCPQ189";"Aster tripolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014101315294142";"ZSCPQ189";"Puccinellia maritima (Huds.) Parl.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Galium aparine L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Epilobium hirsutum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Poa trivialis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Polygonum hydropiper L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Rumex obtusifolius groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Anthriscus sylvestris (L.) Hoffmann";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Rorippa amphibia (L.) Besser";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Veronica anagallis-aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Sonchus asper (L.) Hill";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Matricaria";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Cardamine amara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Impatiens glandulifera Royle";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Solanum dulcamara L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Salix dasyclados Wimm.";97;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Salix x mollissima Hoffm. ex Elwert";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014100713541953";"ZSCPQ009";"Phragmites australis (Cav.) Steud.";97;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2013070516010967";"ZSCPQ284";"Scirpus maritimus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215582563";"ZSCPQ254";"Phragmites australis (Cav.) Steud.";72;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121215582563";"ZSCPQ254";"Scirpus maritimus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311022634";"ZSCPQ279";"Phragmites australis (Cav.) Steud.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311022634";"ZSCPQ279";"Aster tripolium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2016121311022634";"ZSCPQ279";"Scirpus maritimus L.";62;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2014030314334724";"ZSCPQ007";"Kruidlaag";99;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100713420044";"ZSCPQ007";"Kruidlaag";100;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030314334724";"ZSCPQ007";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100713420044";"ZSCPQ007";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030314334724";"ZSCPQ007";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100713420044";"ZSCPQ007";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014011316535054";"ZSCPQ009";"Kruidlaag";80;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100713541953";"ZSCPQ009";"Kruidlaag";100;NA;"studiegroep";"Percentage";NA;"%"
"IV2014011316535054";"ZSCPQ009";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100713541953";"ZSCPQ009";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014011316535054";"ZSCPQ009";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100713541953";"ZSCPQ009";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112613395719";"ZSCPQ074";"Kruidlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Kruidlaag";100;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112613395719";"ZSCPQ074";"Struiklaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112613395719";"ZSCPQ074";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092910023849";"ZSCPQ074";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Kruidlaag";75;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Kruidlaag";25;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Struiklaag";5;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Struiklaag";10;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615563116";"ZSCPQ119";"Boomlaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092314083739";"ZSCPQ119";"Boomlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Kruidlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015031050";"ZSCPQ120";"Kruidlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015031050";"ZSCPQ120";"Struiklaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615285945";"ZSCPQ120";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015031050";"ZSCPQ120";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Kruidlaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Kruidlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Struiklaag";30;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Struiklaag";80;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112710155983";"ZSCPQ122";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014092316054851";"ZSCPQ122";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Kruidlaag";25;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015235050";"ZSCPQ123";"Kruidlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015235050";"ZSCPQ123";"Struiklaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112710235801";"ZSCPQ123";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015235050";"ZSCPQ123";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Kruidlaag";55;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Kruidlaag";10;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Struiklaag";35;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Struiklaag";75;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616044360";"ZSCPQ124";"Boomlaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093015403871";"ZSCPQ124";"Boomlaag";7;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616175459";"ZSCPQ125";"Kruidlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Kruidlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616175459";"ZSCPQ125";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Struiklaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616175459";"ZSCPQ125";"Boomlaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016085893";"ZSCPQ125";"Boomlaag";2;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616275443";"ZSCPQ126";"Kruidlaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Kruidlaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616275443";"ZSCPQ126";"Struiklaag";5;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Struiklaag";30;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112616275443";"ZSCPQ126";"Boomlaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016274790";"ZSCPQ126";"Boomlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112612190184";"ZSCPQ127";"Kruidlaag";1;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016433867";"ZSCPQ127";"Kruidlaag";1;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112612190184";"ZSCPQ127";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016433867";"ZSCPQ127";"Struiklaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112612190184";"ZSCPQ127";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014093016433867";"ZSCPQ127";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112613475490";"ZSCPQ128";"Kruidlaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Kruidlaag";38;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112613475490";"ZSCPQ128";"Struiklaag";5;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Struiklaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112613475490";"ZSCPQ128";"Boomlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100209045929";"ZSCPQ128";"Boomlaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Kruidlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100209440695";"ZSCPQ130";"Kruidlaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Struiklaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100209440695";"ZSCPQ130";"Struiklaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112614015766";"ZSCPQ130";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100209440695";"ZSCPQ130";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Kruidlaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Kruidlaag";10;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Struiklaag";55;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Struiklaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112612101728";"ZSCPQ131";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100210040529";"ZSCPQ131";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615371071";"ZSCPQ134";"Kruidlaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100211230864";"ZSCPQ134";"Kruidlaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615371071";"ZSCPQ134";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100211230864";"ZSCPQ134";"Struiklaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112615371071";"ZSCPQ134";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100211230864";"ZSCPQ134";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610383561";"ZSCPQ135";"Kruidlaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100211365571";"ZSCPQ135";"Kruidlaag";5;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610383561";"ZSCPQ135";"Struiklaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100211365571";"ZSCPQ135";"Struiklaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610383561";"ZSCPQ135";"Boomlaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100211365571";"ZSCPQ135";"Boomlaag";7;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610432260";"ZSCPQ137";"Kruidlaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Kruidlaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610432260";"ZSCPQ137";"Struiklaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610432260";"ZSCPQ137";"Boomlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100212054626";"ZSCPQ137";"Boomlaag";45;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610573981";"ZSCPQ138";"Kruidlaag";80;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Kruidlaag";1;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610573981";"ZSCPQ138";"Struiklaag";45;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Struiklaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112610573981";"ZSCPQ138";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100608450655";"ZSCPQ138";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112510491349";"ZSCPQ140";"Kruidlaag";80;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100609195535";"ZSCPQ140";"Kruidlaag";85;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112510491349";"ZSCPQ140";"Struiklaag";35;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100609195535";"ZSCPQ140";"Struiklaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112510491349";"ZSCPQ140";"Boomlaag";10;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100609195535";"ZSCPQ140";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112016153156";"ZSCPQ142";"Kruidlaag";75;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Kruidlaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112016153156";"ZSCPQ142";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Struiklaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112016153156";"ZSCPQ142";"Boomlaag";35;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100609552068";"ZSCPQ142";"Boomlaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112016223231";"ZSCPQ145";"Kruidlaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Kruidlaag";85;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112016223231";"ZSCPQ145";"Struiklaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Struiklaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112016223231";"ZSCPQ145";"Boomlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611214378";"ZSCPQ145";"Boomlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Kruidlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611345220";"ZSCPQ146";"Kruidlaag";35;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611345220";"ZSCPQ146";"Struiklaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112513553865";"ZSCPQ146";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611345220";"ZSCPQ146";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514102708";"ZSCPQ147";"Kruidlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611504108";"ZSCPQ147";"Kruidlaag";2;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514102708";"ZSCPQ147";"Struiklaag";55;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611504108";"ZSCPQ147";"Struiklaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514102708";"ZSCPQ147";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100611504108";"ZSCPQ147";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112611191782";"ZSCPQ149";"Kruidlaag";80;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100615372310";"ZSCPQ149";"Kruidlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112611191782";"ZSCPQ149";"Struiklaag";35;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100615372310";"ZSCPQ149";"Struiklaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112611191782";"ZSCPQ149";"Boomlaag";4;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100615372310";"ZSCPQ149";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112611250722";"ZSCPQ150";"Kruidlaag";75;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100615524675";"ZSCPQ150";"Kruidlaag";80;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112611250722";"ZSCPQ150";"Struiklaag";5;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100615524675";"ZSCPQ150";"Struiklaag";7;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112611250722";"ZSCPQ150";"Boomlaag";45;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100615524675";"ZSCPQ150";"Boomlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Kruidlaag";35;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Kruidlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Struiklaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Struiklaag";15;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514191156";"ZSCPQ151";"Boomlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616071246";"ZSCPQ151";"Boomlaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514444162";"ZSCPQ152";"Kruidlaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616283664";"ZSCPQ152";"Kruidlaag";20;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514444162";"ZSCPQ152";"Struiklaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616283664";"ZSCPQ152";"Struiklaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514444162";"ZSCPQ152";"Boomlaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616283664";"ZSCPQ152";"Boomlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514541496";"ZSCPQ153";"Kruidlaag";35;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616415137";"ZSCPQ153";"Kruidlaag";30;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514541496";"ZSCPQ153";"Struiklaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616415137";"ZSCPQ153";"Struiklaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112514541496";"ZSCPQ153";"Boomlaag";45;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100616415137";"ZSCPQ153";"Boomlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Kruidlaag";60;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100708534297";"ZSCPQ154";"Kruidlaag";70;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Struiklaag";3;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100708534297";"ZSCPQ154";"Struiklaag";2;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112609480584";"ZSCPQ154";"Boomlaag";50;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100708534297";"ZSCPQ154";"Boomlaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112609491469";"ZSCPQ156";"Kruidlaag";40;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100709100876";"ZSCPQ156";"Kruidlaag";30;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112609491469";"ZSCPQ156";"Struiklaag";65;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100709100876";"ZSCPQ156";"Struiklaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2013112609491469";"ZSCPQ156";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014100709100876";"ZSCPQ156";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312250246";"ZSCPQ158";"Kruidlaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101309520749";"ZSCPQ158";"Kruidlaag";100;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312250246";"ZSCPQ158";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101309520749";"ZSCPQ158";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312250246";"ZSCPQ158";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101309520749";"ZSCPQ158";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312272058";"ZSCPQ159";"Kruidlaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101309560024";"ZSCPQ159";"Kruidlaag";99;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312272058";"ZSCPQ159";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101309560024";"ZSCPQ159";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312272058";"ZSCPQ159";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101309560024";"ZSCPQ159";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312294301";"ZSCPQ160";"Kruidlaag";98;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101310092570";"ZSCPQ160";"Kruidlaag";100;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312294301";"ZSCPQ160";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101310092570";"ZSCPQ160";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030312294301";"ZSCPQ160";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101310092570";"ZSCPQ160";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030314313598";"ZSCPQ162";"Kruidlaag";80;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Kruidlaag";90;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030314313598";"ZSCPQ162";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030314313598";"ZSCPQ162";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101310230565";"ZSCPQ162";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030410161165";"ZSCPQ171";"Kruidlaag";95;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101311242728";"ZSCPQ171";"Kruidlaag";100;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030410161165";"ZSCPQ171";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101311242728";"ZSCPQ171";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030410161165";"ZSCPQ171";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101311242728";"ZSCPQ171";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030411215613";"ZSCPQ172";"Kruidlaag";45;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101311295712";"ZSCPQ172";"Kruidlaag";30;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030411215613";"ZSCPQ172";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014101311295712";"ZSCPQ172";"Struiklaag";0;NA;"studiegroep";"Percentage";NA;"%"
"IV2014030411215613";"ZSCPQ172";"Boomlaag";0;NA;"studiegroep";"Percentage";NA;"%"
