"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"IDSegments"
"VBI262083_1";262083;"Dicranum scoparium";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Eurhynchium praelongum";2,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Mnium hornum";1;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Pellia epiphylla";1;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Plagiothecium curvifolium";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Plagiothecium denticulatum";1;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Rhizomnium punctatum";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Tetraphis pellucida";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_1";262083;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_1";262083;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_1";262083;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_1";262083;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_1";262083;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_1";262083;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_1";262083;"Kruidlaag";94;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Struiklaag";7;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Boomlaag";1;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Kruidlaag (incl. moslaag)";101;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_1";262083;"Alnus glutinosa (L.) Gaertn.";33,5740310566595;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI262083_2";262083;"Scirpus sylvaticus L.";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Carex paniculata L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Deschampsia cespitosa (L.) Beauv.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Rubus fruticosus groep";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Solanum dulcamara L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Poa trivialis L.";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Caltha palustris L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Athyrium filix-femina (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Cardamine amara L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Filipendula ulmaria (L.) Maxim.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Equisetum fluviatile L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Phalaris arundinacea L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Lythrum salicaria L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Dryopteris carthusiana (Vill.) H.P. Fuchs";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Holcus mollis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Equisetum palustre L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Cirsium palustre (L.) Scop.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Galium palustre L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Valeriana repens Host";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Juncus acutiflorus Ehrh. ex Hoffmann";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Lychnis flos-cuculi L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Carex remota Jusl. ex L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Ranunculus repens L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Cardamine flexuosa With.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Peucedanum palustre (L.) Moench";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Quercus robur L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Urtica dioica L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Scutellaria galericulata L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Humulus lupulus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Stellaria holostea L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Glyceria fluitans (L.) R. Brown";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Lapsana communis L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Galeopsis tetrahit L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Galium aparine L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Prunus serotina Ehrh.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Chrysosplenium oppositifolium L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Angelica sylvestris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Rubus idaeus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Frangula alnus Mill.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Prunus serotina Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Alnus glutinosa (L.) Gaertn.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Spiraea";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Betula pubescens Ehrh.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Salix cinerea L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Alnus glutinosa (L.) Gaertn.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Betula pendula Roth";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Quercus robur L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI262083_2";262083;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_2";262083;"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_2";262083;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_2";262083;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_2";262083;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_2";262083;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI262083_2";262083;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Struiklaag";18,75;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Kruidlaag (incl. moslaag)";106,25;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI262083_2";262083;"Alnus glutinosa (L.) Gaertn.";22,1993061906389;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI262083_2";262083;"Betula pendula";1,40404360210523;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI262083_2";262083;"Salix";0,825870973307356;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_1";263017;"Acer pseudoplatanus L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Alnus glutinosa (L.) Gaertn.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Alnus glutinosa (L.) Gaertn.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Betula pubescens Ehrh.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Betula pubescens Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Betula pubescens Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Calamagrostis canescens (Weber) Roth";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Carex elongata L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Carex paniculata L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Carex remota Jusl. ex L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Dryopteris carthusiana (Vill.) H.P. Fuchs";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Dryopteris dilatata & carthusiana";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Frangula alnus Mill.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Frangula alnus Mill.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Galium palustre L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Holcus mollis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Lonicera periclymenum L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Lonicera periclymenum L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Lycopus europaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Phragmites australis (Cav.) Steud.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Prunus padus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Prunus padus L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Quercus robur L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Quercus robur L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Rubus fruticosus groep";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Salix caprea L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Salix caprea groep";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Scutellaria galericulata L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Solanum dulcamara L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Sorbus aucuparia L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Urtica dioica L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Epilobium";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Brachythecium rutabulum";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Dicranella heteromalla";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Eurhynchium praelongum";1;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Lophocolea heterophylla";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Mnium hornum";1;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Pellia epiphylla";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Plagiothecium laetum";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Plagiothecium nemorale";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Polytrichum commune";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Tetraphis pellucida";0,25;"moslaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_1";263017;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_1";263017;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_1";263017;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_1";263017;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_1";263017;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_1";263017;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_1";263017;"Kruidlaag";35;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Struiklaag";25;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Boomlaag";98;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Kruidlaag (incl. moslaag)";35,6;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_1";263017;"Acer pseudoplatanus L.";0,709062283416185;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_1";263017;"Alnus glutinosa (L.) Gaertn.";28,3686054178374;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_1";263017;"Betula pendula";1,34840625038533;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_1";263017;"Quercus robur L.";0,447008241357753;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_2";263017;"Carex remota Jusl. ex L.";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Phragmites australis (Cav.) Steud.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Rubus fruticosus groep";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Dryopteris carthusiana (Vill.) H.P. Fuchs";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Dryopteris dilatata (Hoffmann) A. Gray";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Carex elongata L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Calamagrostis canescens (Weber) Roth";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Galium palustre L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Poa trivialis L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Prunus padus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Calla palustris L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Mentha aquatica L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Carex pseudocyperus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Lycopus europaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Iris pseudacorus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Solanum dulcamara L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Athyrium filix-femina (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Frangula alnus Mill.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Alnus glutinosa (L.) Gaertn.";37,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Viburnum opulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Prunus padus L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Betula pubescens Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Lonicera periclymenum L.";2,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Alnus glutinosa (L.) Gaertn.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Quercus robur L.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Lonicera periclymenum L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Betula pubescens Ehrh.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263017_2";263017;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_2";263017;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_2";263017;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_2";263017;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_2";263017;"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_2";263017;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263017_2";263017;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Struiklaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Kruidlaag (incl. moslaag)";125;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI263017_2";263017;"Alnus glutinosa (L.) Gaertn.";37,0826768087066;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_2";263017;"Betula pendula";2,54402251419335;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_2";263017;"Quercus robur";0,93162274427964;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263017_2";263017;"Salix";0,212762491598999;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI263020_2";263020;"Rubus fruticosus groep";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Pteridium aquilinum (L.) Kuhn";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Holcus mollis L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Prunus serotina Ehrh.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Agrostis capillaris L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Lysimachia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Calamagrostis canescens (Weber) Roth";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Molinia caerulea (L.) Moench";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Luzula multiflora (Ehrh.) Lej.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Frangula alnus Mill.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Galeopsis tetrahit L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Holcus lanatus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Agrostis canina L.";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Urtica dioica L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Deschampsia flexuosa (L.) Trin.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Rubus idaeus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Populus tremula L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Galium aparine L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Betula pubescens Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Dryopteris filix-mas (L.) Schott";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Agrostis stolonifera L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Carex ovalis Good.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Betula pubescens Ehrh.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Prunus serotina Ehrh.";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Fagus sylvatica L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Populus tremula L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Corylus avellana L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Sambucus nigra L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Quercus rubra L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Betula pubescens Ehrh.";62,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Salix caprea L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Salix cinerea L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Quercus robur L.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Prunus serotina Ehrh.";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Populus tremula L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"Populus";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI263020_2";263020;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263020_2";263020;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263020_2";263020;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263020_2";263020;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263020_2";263020;"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI263020_2";263020;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
