"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"IDSegments"
"VBI2147068";147068;"Symphytum asperum Lepechin";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Calamagrostis epigejos (L.) Roth";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Stellaria media (L.) Vill. subsp. media";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Galium aparine L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Moehringia trinervia (L.) Clairv.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Angelica";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Hypericum";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Epilobium obscurum Schreb.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Cardamine flexuosa With.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Viola riviniana groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Cardamine pratensis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Lonicera periclymenum L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Cardamine hirsuta L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Fraxinus excelsior L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Sambucus nigra L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Alnus glutinosa (L.) Gaertn.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Populus";NA;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"Fraxinus excelsior L.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147068";147068;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147068";147068;"groeiklasse 3";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147068";147068;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147068";147068;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147068";147068;"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147068";147068;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147068";147068;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147068";147068;"Struiklaag";8,75;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147068";147068;"Boomlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147068";147068;"Kruidlaag (incl. moslaag)";106,25;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147068";147068;"Alnus glutinosa (L.) Gaertn.";0,166496091798625;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2147068";147068;"Fraxinus excelsior L.";13,5044382056779;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2147141";147141;"Rubus fruticosus groep";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Urtica dioica L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Dryopteris filix-mas (L.) Schott";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Corylus avellana L.";62,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Sambucus nigra L.";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Sambucus nigra L. var. laciniata L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Prunus serotina Ehrh.";37,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Humulus lupulus L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Sorbus aucuparia L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Populus";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"Quercus robur L.";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2147141";147141;"groeiklasse 2";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147141";147141;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147141";147141;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147141";147141;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147141";147141;"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147141";147141;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2147141";147141;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147141";147141;"Struiklaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147141";147141;"Boomlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147141";147141;"Kruidlaag (incl. moslaag)";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2147141";147141;"Amelanchier lamarckii F.G. Schroed";1,28916444613831;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2147141";147141;"Corylus avellana L.";3,18514262571282;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2147141";147141;"Prunus serotina Ehrh.";2,27555150038574;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2147141";147141;"Quercus robur";7,59177067163801;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2147141";147141;"Sambucus nigra L.";0,166496091798625;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148018";148018;"Galeopsis";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Urtica dioica L.";18,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Populus";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Dryopteris dilatata (Hoffmann) A. Gray";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Rubus";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Stellaria media (L.) Vill. subsp. media";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Humulus lupulus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Moehringia trinervia (L.) Clairv.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Glechoma hederacea L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Dryopteris filix-mas (L.) Schott";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Angelica sylvestris L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Juncus effusus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Epilobium";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Corylus avellana L.";62,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Alnus glutinosa (L.) Gaertn.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Salix";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Sambucus nigra L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Betula";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Populus";8,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"Salix";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148018";148018;"groeiklasse 2";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148018";148018;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148018";148018;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148018";148018;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148018";148018;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148018";148018;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148018";148018;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148018";148018;"Struiklaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148018";148018;"Boomlaag";62,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148018";148018;"Kruidlaag (incl. moslaag)";96,25;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148018";148018;"Alnus glutinosa (L.) Gaertn.";0,430875519229333;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148018";148018;"Betula pendula";5,3745683014764;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148018";148018;"Corylus avellana L.";6,1559490727586;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148018";148018;"Salix";0,519001995039569;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148018";148018;"Sambucus nigra L.";0,363206975303616;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148025";148025;"Eupatorium";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Rubus";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Brachypodium sylvaticum (Huds.) Beauv.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Cornus sanguinea L.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Cirsium oleraceum (L.) Scop.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Humulus lupulus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Phalaris arundinacea L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Quercus robur L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Calamagrostis canescens (Weber) Roth";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Paris quadrifolia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Angelica";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Viburnum opulus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Fraxinus excelsior L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Cornus sanguinea L.";62,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Salix";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Fraxinus excelsior L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Salix alba L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Alnus glutinosa (L.) Gaertn.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Quercus robur L.";0,25;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Quercus robur L.";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"Quercus rubra L.";0,25;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148025";148025;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148025";148025;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148025";148025;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148025";148025;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148025";148025;"groeiklasse 6";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148025";148025;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148025";148025;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148025";148025;"Struiklaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148025";148025;"Boomlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148025";148025;"Kruidlaag (incl. moslaag)";90;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148025";148025;"Acer pseudoplatanus L.";0,454480825249932;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148025";148025;"Alnus glutinosa (L.) Gaertn.";0,780234048334198;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148025";148025;"Fraxinus excelsior L.";0,212762491598999;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148025";148025;"Quercus robur";6,43232991967336;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148025";148025;"Ulmus";0,283263672247188;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148087";148087;"Agrostis";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Plantago lanceolata L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Artemisia vulgaris L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Hypochaeris radicata L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Prunus serotina Ehrh.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Rumex acetosella L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Cerastium fontanum Baumg.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Rubus fruticosus groep";8,75;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Holcus lanatus L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Pteridium aquilinum (L.) Kuhn";37,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Quercus robur L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Conyza canadensis (L.) Cronq.";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Oenothera";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Ornithopus";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Salix";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Betula pendula Roth";4;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Trifolium repens L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Solidago canadensis L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Ranunculus repens L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Epilobium";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Hypericum perforatum L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Senecio inaequidens DC.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Fragaria vesca L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Digitalis";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Digitalis purpurea L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Geranium";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Verbascum";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Epilobium angustifolium L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Daucus carota L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Bamboe";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Cytisus scoparius (L.) Link";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Larix";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Trifolium arvense L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Crepis capillaris (L.) Wallr.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Knautia arvensis (L.) Coulter";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Rumex obtusifolius L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Lycopus europaeus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Plantago major L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Agrostis gigantea Roth";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Taraxacum Wiggers";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Lotus pedunculatus Cav.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Festuca rubra L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Dactylis glomerata L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Scrophularia nodosa L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Vicia";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Juncus effusus L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Oxalis fontana Bunge";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Fraxinus excelsior L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Alnus glutinosa (L.) Gaertn.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Frangula alnus Mill.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Prunus serotina Ehrh.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Betula pendula Roth";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Sorbus aucuparia L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Quercus robur L.";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"Cytisus scoparius (L.) Link";1;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148087";148087;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148087";148087;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148087";148087;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148087";148087;"groeiklasse 5";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148087";148087;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148087";148087;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148087";148087;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148087";148087;"Struiklaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148087";148087;"Boomlaag";2,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148087";148087;"Kruidlaag (incl. moslaag)";96,25;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148087";148087;"Betula pendula";0,166496091798625;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148087";148087;"Quercus robur";0,40789968803595;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2148095";148095;"Prunus serotina Ehrh.";87,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Lonicera periclymenum L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Rubus fruticosus groep";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Amelanchier lamarckii F.G. Schroeder";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Rumex acetosella L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Dryopteris dilatata (Hoffmann) A. Gray";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Sambucus nigra L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Acer pseudoplatanus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Sorbus aucuparia L.";37,5;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Acer pseudoplatanus L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Sambucus nigra L.";8,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"Betula pendula Roth";37,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2148095";148095;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148095";148095;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148095";148095;"groeiklasse 4";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148095";148095;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148095";148095;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148095";148095;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2148095";148095;"Kruidlaag";87,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148095";148095;"Struiklaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148095";148095;"Boomlaag";37,5;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148095";148095;"Kruidlaag (incl. moslaag)";90;NA;"studiegroep";"Percentage";NA;"%";NA
"VBI2148095";148095;"Betula pendula";7,28176480123437;"boomlaag";"soort_latijn";"Decimaal getal";NA;"Grondvlak_ha";1
"VBI2154004";154004;"Dryopteris dilatata (Hoffmann) A. Gray";62,5;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Holcus mollis L.";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Rubus fruticosus groep";2,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Sorbus aucuparia L.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Ilex aquifolium L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Frangula alnus Mill.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Dryopteris carthusiana (Vill.) H.P. Fuchs";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Prunus serotina Ehrh.";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Agrostis";1;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Quercus rubra L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Juncus effusus L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Calamagrostis epigejos (L.) Roth";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Teucrium scorodonia L.";0,25;"kruidlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Alnus glutinosa (L.) Gaertn.";18,75;"struiklaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Alnus glutinosa (L.) Gaertn.";87,5;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"Betula pendula Roth";18,75;"boomlaag";"soort_latijn";"Percentage";NA;"%";NA
"VBI2154004";154004;"groeiklasse 2";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2154004";154004;"groeiklasse 3";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2154004";154004;"groeiklasse 4";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2154004";154004;"groeiklasse 5";1;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2154004";154004;"groeiklasse 6";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
"VBI2154004";154004;"groeiklasse 7";0;NA;"studiegroep";"Ja/nee";NA;NA;NA
