"Scenario";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"PlotWeight";"StratumWeight";"WeightComb"
"Vegetatieplot";"IV2017021315595672";"1022766";"6230";"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021411231990";"3016210";"6410";"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Buiten";100;0,729345731337661;0,729345731337661
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verruiging";FALSE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";FALSE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414091295";"498886";"6410";"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 2.0";"Verstoring";"vervilting";FALSE;"zb";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";FALSE;"zb";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";FALSE;"zb";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021414350820";"654598";"6230";"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";100;12,5627202244204;12,5627202244204
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415171476";"753630";"6230";"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";FALSE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021415590760";"979286";"6230";"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";FALSE;"zb";"Binnen";100;2,27842490061699;2,27842490061699
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";FALSE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"vermossing";FALSE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416154407";"1062930";"6410";"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";100;0,365917673627072;0,365917673627072
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
"Vegetatieplot";"IV2017021416161173";"1346134";"6410";"6410_ve";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Buiten";100;18,8807767301322;18,8807767301322
