"Scenario";"Versie";"Habitattype";"Habitatsubtype";"Indicator";"SBZH";"nObs";"sumWeight";"AandeelGunstig";"AandeelGunstig_LLCI";"AandeelGunstig_ULCI"
"Combinatie crikelplot en vegetatieplot";"Versie 3";6230;"6230_hmo; 6230_hn; 6230_ha; 6230_hnk";"verruiging inclusief ruderalisering";"Binnen & Buiten";66;364,842569607843;96,91;88,28;99,24
"Combinatie crikelplot en vegetatieplot";"Versie 3";6230;"6230_hmo; 6230_hn; 6230_ha; 6230_hnk";"verruiging inclusief ruderalisering";"Binnen";52;252,945902941176;95,54;83,69;98,9
"Combinatie crikelplot en vegetatieplot";"Versie 3";6230;"6230_hn; 6230_hmo; 6230_ha";"verruiging inclusief ruderalisering";"Buiten";14;111,896666666667;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6230;"6230_ha";"verruiging inclusief ruderalisering";"Binnen & Buiten";18;135,174596078431;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6230;"6230_hmo";"verruiging inclusief ruderalisering";"Binnen & Buiten";23;92,84415;87,86;62,41;96,93
"Combinatie crikelplot en vegetatieplot";"Versie 3";6230;"6230_hn";"verruiging inclusief ruderalisering";"Binnen & Buiten";24;135,023823529412;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6230;"6230_hnk";"verruiging inclusief ruderalisering";"Binnen & Buiten";1;1,8;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"bedekking sleutelsoorten";"Binnen & Buiten";44;34,9823285024155;66,59;49,27;80,36
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"bedekking sleutelsoorten";"Binnen";34;24,0132173913043;70,07;51,44;83,81
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"bedekking sleutelsoorten";"Buiten";10;10,9691111111111;58,97;22,72;87,54
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"bedekking sleutelsoorten";"Binnen & Buiten";32;17,3573285024155;45,63;28,54;63,81
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"bedekking sleutelsoorten";"Binnen & Buiten";12;17,625;87,23;57,79;97,15
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"bedekking sleutelsoorten";"Binnen & Buiten";44;34,9823285024155;28,64;16,62;44,68
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"bedekking sleutelsoorten";"Binnen";34;24,0132173913043;26,12;14,3;42,83
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"bedekking sleutelsoorten";"Buiten";10;10,9691111111111;34,13;10,12;70,45
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"bedekking sleutelsoorten";"Binnen & Buiten";32;17,3573285024155;57,71;39,17;74,31
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"bedekking sleutelsoorten";"Binnen & Buiten";12;17,625;0;0;0
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"eutrofiëring";"Binnen & Buiten";44;34,9823285024155;94,61;83,58;98,38
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"eutrofiëring";"Binnen";34;24,0132173913043;95,49;82,91;98,93
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"eutrofiëring";"Buiten";10;10,9691111111111;92,69;58,73;99,12
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"eutrofiëring";"Binnen & Buiten";32;17,3573285024155;89,14;70,46;96,58
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"eutrofiëring";"Binnen & Buiten";12;17,625;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"eutrofiëring";"Binnen & Buiten";44;34,9823285024155;77,28;60,22;88,43
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"eutrofiëring";"Binnen";34;24,0132173913043;72,16;51,84;86,2
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"eutrofiëring";"Buiten";10;10,9691111111111;88,48;57,38;97,77
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"eutrofiëring";"Binnen & Buiten";32;17,3573285024155;75,38;56,82;87,69
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"eutrofiëring";"Binnen & Buiten";12;17,625;79,15;48,02;93,98
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"lage schijngrassen";"Binnen & Buiten";44;34,9823285024155;15,33;6,58;31,76
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"lage schijngrassen";"Binnen";34;24,0132173913043;22,33;9,98;42,72
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"lage schijngrassen";"Buiten";10;10,9691111111111;0;0;0
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"lage schijngrassen";"Binnen & Buiten";32;17,3573285024155;14,47;6,24;30,06
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"lage schijngrassen";"Binnen & Buiten";12;17,625;16,17;3,78;48,63
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"sleutelsoorten";"Binnen & Buiten";43;34,3605893719807;65,19;47;79,82
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"sleutelsoorten";"Binnen";33;23,3914782608696;68,06;47,69;83,28
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"sleutelsoorten";"Buiten";10;10,9691111111111;59,06;22,81;87,56
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"sleutelsoorten";"Binnen & Buiten";31;16,7355893719807;46,45;28,99;64,83
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"sleutelsoorten";"Binnen & Buiten";12;17,625;82,98;49,84;95,99
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"sleutelsoorten";"Binnen & Buiten";43;34,3605893719807;47,75;29,9;66,2
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"sleutelsoorten";"Binnen";33;23,3914782608696;45,7;27,8;64,79
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"sleutelsoorten";"Buiten";10;10,9691111111111;52,13;15,5;86,6
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"sleutelsoorten";"Binnen & Buiten";31;16,7355893719807;80,57;62,27;91,24
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"sleutelsoorten";"Binnen & Buiten";12;17,625;16,6;4,62;44,95
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"strooisellaag";"Binnen & Buiten";43;34,3605893719807;97,82;85,58;99,71
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"strooisellaag";"Binnen";33;23,3914782608696;96,79;79,94;99,56
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"strooisellaag";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"strooisellaag";"Binnen & Buiten";31;16,7355893719807;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"strooisellaag";"Binnen & Buiten";12;17,625;95,74;73,37;99,46
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"strooisellaag";"Binnen & Buiten";43;34,3605893719807;96,1;85,02;99,07
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"strooisellaag";"Binnen";33;23,3914782608696;94,27;79,05;98,62
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"strooisellaag";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"strooisellaag";"Binnen & Buiten";31;16,7355893719807;96,47;78,38;99,52
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"strooisellaag";"Binnen & Buiten";12;17,625;95,74;73,37;99,46
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verbossing/verstruweling";"Binnen & Buiten";44;34,9823285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verbossing/verstruweling";"Binnen";34;24,0132173913043;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verbossing/verstruweling";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"verbossing/verstruweling";"Binnen & Buiten";32;17,3573285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"verbossing/verstruweling";"Binnen & Buiten";12;17,625;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verdroging";"Binnen & Buiten";44;34,9823285024155;53,63;34,41;71,83
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verdroging";"Binnen";34;24,0132173913043;56,78;36,91;74,68
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verdroging";"Buiten";10;10,9691111111111;46,75;14,2;82,32
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"verdroging";"Binnen & Buiten";32;17,3573285024155;73,53;54,32;86,65
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"verdroging";"Binnen & Buiten";12;17,625;34,04;12,55;64,99
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verdroging";"Binnen & Buiten";44;34,9823285024155;60,51;39,45;78,28
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verdroging";"Binnen";34;24,0132173913043;66,8;45,65;82,82
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verdroging";"Buiten";10;10,9691111111111;46,75;14,2;82,32
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"verdroging";"Binnen & Buiten";32;17,3573285024155;79,62;60,27;90,96
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"verdroging";"Binnen & Buiten";12;17,625;41,7;16,54;72,08
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"vergrassing";"Binnen & Buiten";44;34,9823285024155;98,4;89,08;99,78
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"vergrassing";"Binnen";34;24,0132173913043;97,67;84,72;99,69
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"vergrassing";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"vergrassing";"Binnen & Buiten";32;17,3573285024155;96,78;79,96;99,56
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"vergrassing";"Binnen & Buiten";12;17,625;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"vernatting";"Binnen & Buiten";44;34,9823285024155;97,43;83,39;99,65
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"vernatting";"Binnen";34;24,0132173913043;96,25;77,26;99,49
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"vernatting";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"vernatting";"Binnen & Buiten";32;17,3573285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"vernatting";"Binnen & Buiten";12;17,625;94,89;69,45;99,35
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vernatting";"Binnen & Buiten";44;34,9823285024155;97,43;83,39;99,65
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vernatting";"Binnen";34;24,0132173913043;96,25;77,26;99,49
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vernatting";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"vernatting";"Binnen & Buiten";32;17,3573285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"vernatting";"Binnen & Buiten";12;17,625;94,89;69,45;99,35
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verruiging";"Binnen & Buiten";44;34,9823285024155;92,65;80,79;97,42
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verruiging";"Binnen";34;24,0132173913043;91,59;75,71;97,44
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verruiging";"Buiten";10;10,9691111111111;94,96;68,03;99,4
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"verruiging";"Binnen & Buiten";32;17,3573285024155;90,36;73,57;96,93
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"verruiging";"Binnen & Buiten";12;17,625;94,89;69,45;99,35
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verzuring";"Binnen & Buiten";44;34,9823285024155;88,04;72,04;95,46
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verzuring";"Binnen";34;24,0132173913043;85,92;65,34;95,18
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo; 6410_ve";"verzuring";"Buiten";10;10,9691111111111;92,69;58,73;99,12
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_mo";"verzuring";"Binnen & Buiten";32;17,3573285024155;89,29;70,76;96,63
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6410;"6410_ve";"verzuring";"Binnen & Buiten";12;17,625;86,81;56,2;97,12
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verzuring";"Binnen & Buiten";44;34,9823285024155;88,04;72,04;95,46
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verzuring";"Binnen";34;24,0132173913043;85,92;65,34;95,18
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verzuring";"Buiten";10;10,9691111111111;92,69;58,73;99,12
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"verzuring";"Binnen & Buiten";32;17,3573285024155;89,29;70,76;96,63
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"verzuring";"Binnen & Buiten";12;17,625;86,81;56,2;97,12
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"levensvormen";"Binnen & Buiten";44;34,9823285024155;41,25;24,99;59,67
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"levensvormen";"Binnen";34;24,0132173913043;47,34;28,99;66,45
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"levensvormen";"Buiten";10;10,9691111111111;27,91;7,77;64,03
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"levensvormen";"Binnen & Buiten";32;17,3573285024155;45,54;28,42;63,79
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"levensvormen";"Binnen & Buiten";12;17,625;37,02;13,97;68,03
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verbossing";"Binnen & Buiten";44;34,9823285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verbossing";"Binnen";34;24,0132173913043;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verbossing";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"verbossing";"Binnen & Buiten";32;17,3573285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"verbossing";"Binnen & Buiten";12;17,625;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verbraming";"Binnen & Buiten";44;34,9823285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verbraming";"Binnen";34;24,0132173913043;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verbraming";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"verbraming";"Binnen & Buiten";32;17,3573285024155;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"verbraming";"Binnen & Buiten";12;17,625;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vergrassing inclusief vervilting";"Binnen & Buiten";44;34,9823285024155;96,98;88,19;99,28
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vergrassing inclusief vervilting";"Binnen";34;24,0132173913043;95,6;83,43;98,94
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vergrassing inclusief vervilting";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"vergrassing inclusief vervilting";"Binnen & Buiten";32;17,3573285024155;93,91;78,24;98,51
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"vergrassing inclusief vervilting";"Binnen & Buiten";12;17,625;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vermossing";"Binnen & Buiten";44;34,9823285024155;88,83;71,25;96,23
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vermossing";"Binnen";34;24,0132173913043;83,73;61,5;94,31
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"vermossing";"Buiten";10;10,9691111111111;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"vermossing";"Binnen & Buiten";32;17,3573285024155;93,91;78,24;98,51
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"vermossing";"Binnen & Buiten";12;17,625;83,83;51,37;96,22
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verruiging inclusief ruderalisering";"Binnen & Buiten";44;34,9823285024155;86,42;73,96;93,45
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verruiging inclusief ruderalisering";"Binnen";34;24,0132173913043;82,52;66,74;91,74
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo; 6410_ve";"verruiging inclusief ruderalisering";"Buiten";10;10,9691111111111;94,96;68,03;99,4
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_mo";"verruiging inclusief ruderalisering";"Binnen & Buiten";32;17,3573285024155;72,63;54,07;85,68
"Combinatie crikelplot en vegetatieplot";"Versie 3";6410;"6410_ve";"verruiging inclusief ruderalisering";"Binnen & Buiten";12;17,625;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";1330;"1330_hpr";"bedekking sleutelsoorten";"Binnen & Buiten";16;55,75025;89,78;64,04;97,74
"Combinatie crikelplot en vegetatieplot";"Versie 3";1330;"1330_hpr";"bedekking sleutelsoorten";"Binnen & Buiten";16;55,75025;67,94;40,19;86,98
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";1330;"1330_hpr";"dominantie van één soort";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";1330;"1330_hpr";"dominantie van één soort";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";1330;"1330_hpr";"microreliëf";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";1330;"1330_hpr";"microreliëf";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";1330;"1330_hpr";"overgang naar rbbmr";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";1330;"1330_hpr";"overgang naar rbbzil";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";1330;"1330_hpr";"overgang naar rbbzil";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";1330;"1330_hpr";"sleutelsoorten";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";1330;"1330_hpr";"sleutelsoorten";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 3";1330;"1330_hpr";"rietontwikkeling";"Binnen & Buiten";16;55,75025;100;100;100
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"bedekking sleutelsoorten";"Binnen & Buiten";4;1,7005;65,36;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"bedekking sleutelsoorten";"Binnen & Buiten";4;1,7005;48,6;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"naakte bodem";"Binnen & Buiten";4;1,7005;33,52;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"naakte bodem";"Binnen & Buiten";4;1,7005;33,52;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"ruderalisering";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"sleutelsoorten";"Binnen & Buiten";4;1,7005;83,24;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"sleutelsoorten";"Binnen & Buiten";4;1,7005;83,24;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"verbossing/verstruweling";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"verbraming";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"verbraming";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"vergrassing";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 2.0";6120;"6120";"vermossing";"Binnen & Buiten";4;1,7005;33,52;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"vermossing";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"eutrofiëring";"Binnen & Buiten";4;1,7005;66,48;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"strooisellaag";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"verbossing";"Binnen & Buiten";4;1,7005;100;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"vergrassing inclusief vervilting";"Binnen & Buiten";4;1,7005;65,36;NA;NA
"Combinatie crikelplot en vegetatieplot";"Versie 3";6120;"6120";"verruiging inclusief ruderalisering";"Binnen & Buiten";4;1,7005;100;NA;NA
