"Meetnet";"ID";"IDPlots";"Jaar";"Habitattype";"Habitatsubtype";"HabCode";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"Verschilscore";"SBZH";"Regio";"DatasetToestand";"PlotWeightToestand";"StratumWeightToestand";"WeightCombToestand";"DatasetTrend";"PlotWeightTrend";"StratumWeightTrend";"WeightCombTrend"
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;0,933666666666667;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b;";FALSE;-1;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-1;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;0;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overige exoten";"b";TRUE;1;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verbossing";"b";FALSE;-0,444444444444444;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"vergrassing";"zb";FALSE;-0,228571428571429;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000295";"hs_18";2012;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verruiging";"zb";FALSE;-0,3466;"Binnen";"Atlantic";TRUE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het droog tot vochtig duingrasland";"b";TRUE;0,567567567567567;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,75;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"vergrassing/verbraming";"zb";TRUE;0,678481066666667;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b;";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,75;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;0;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overige exoten";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;0,739946666666666;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000296";"hs_19";1997;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;0,8;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het droog tot vochtig duingrasland";"b";TRUE;0,221621621621621;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,5;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"vergrassing/verbraming";"zb";TRUE;0,577266666666666;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b;";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,5;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;0;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overige exoten";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;0,577266666666666;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000297";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het droog tot vochtig duingrasland";"b";TRUE;0,459459459459459;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,75;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"vergrassing/verbraming";"zb";TRUE;0,802986666666667;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;0,966666666666667;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b;";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,75;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;0;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overige exoten";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;0,834666666666666;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000298";"hs_19";1998;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;0,801;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het droog tot vochtig duingrasland";"b";TRUE;0,935135135135135;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,5;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"vergrassing/verbraming";"zb";FALSE;-0,00207999999999994;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b;";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,5;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;0;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overige exoten";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;0,042666666666667;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000299";"hs_19";2000;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;0,8;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het droog tot vochtig duingrasland";"b";TRUE;0,783783783783784;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,75;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"vergrassing/verbraming";"zb";TRUE;0,868;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b;";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het droog tot vochtig kalkrijk duingrasland";"b";FALSE;-0,75;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Vegetatie";"sleutelsoorten van het kalkrijk mosduin en pionierduingrasland";"b";FALSE;-1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"invasieve exoten";"zb";TRUE;0;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overbetreding";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"overige exoten";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verbossing";"b";TRUE;1;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"vergrassing";"zb";TRUE;0,933333333333333;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
"PINK";"IV2017100113000300";"hs_19";2002;"2130";"2130_hd";"2130_hd";"Versie 3";"Verstoring";"verruiging";"zb";TRUE;0,8;"Binnen";"Atlantic";FALSE;1;3,91446540880503;3,91446540880503;TRUE;1;6,16237623762376;6,16237623762376
