"Scenario";"ID";"Habitattype";"Habitatsubtype";"Versie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb";"nGunstig";"nIndicatoren";"n_zb_Ongunstig";"AandeelGunstig";"Status_habitatvlek"
"Comninatie cirkelplot en vegetatieplot";"43230";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;4;1;50;0
"Comninatie cirkelplot en vegetatieplot";"433362";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Comninatie cirkelplot en vegetatieplot";"433362";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;8;8;0;100;1
"Comninatie cirkelplot en vegetatieplot";"43566";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Comninatie cirkelplot en vegetatieplot";"43566";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;0;57,1428571428571;1
"Comninatie cirkelplot en vegetatieplot";"43858";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;6;7;0;85,7142857142857;1
"Comninatie cirkelplot en vegetatieplot";"43858";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;1;50;0
"Comninatie cirkelplot en vegetatieplot";"445266";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,599105380380149;16,7230246124945;10,0188540215751;4;7;1;57,1428571428571;0
"Comninatie cirkelplot en vegetatieplot";"445266";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,599105380380149;16,7230246124945;10,0188540215751;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"44626";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Comninatie cirkelplot en vegetatieplot";"44626";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;6;7;0;85,7142857142857;1
"Comninatie cirkelplot en vegetatieplot";"45790";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Comninatie cirkelplot en vegetatieplot";"45790";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"458462";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"458462";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"459222";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;1;8;2;12,5;0
"Comninatie cirkelplot en vegetatieplot";"459222";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;1;37,5;0
"Comninatie cirkelplot en vegetatieplot";"46006";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Comninatie cirkelplot en vegetatieplot";"46006";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Comninatie cirkelplot en vegetatieplot";"463798";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Comninatie cirkelplot en vegetatieplot";"463798";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;0;62,5;1
"Comninatie cirkelplot en vegetatieplot";"476086";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,675019340921222;41,4513647749938;27,9804729307015;3;8;2;37,5;0
"Comninatie cirkelplot en vegetatieplot";"476086";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,675019340921222;41,4513647749938;27,9804729307015;4;8;1;50;0
"Comninatie cirkelplot en vegetatieplot";"488054";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"488054";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"488374";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Comninatie cirkelplot en vegetatieplot";"488374";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Comninatie cirkelplot en vegetatieplot";"492470";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,287068360317604;114,382132088648;32,8354911083198;4;5;0;80;1
"Comninatie cirkelplot en vegetatieplot";"492470";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,287068360317604;114,382132088648;32,8354911083198;6;7;0;85,7142857142857;1
"Comninatie cirkelplot en vegetatieplot";"498514";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;1;87,5;0
"Comninatie cirkelplot en vegetatieplot";"498514";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;8;8;0;100;1
"Comninatie cirkelplot en vegetatieplot";"50102";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Comninatie cirkelplot en vegetatieplot";"50102";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;7;1;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"502610";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"502610";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Comninatie cirkelplot en vegetatieplot";"503414";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;6;7;1;85,7142857142857;0
"Comninatie cirkelplot en vegetatieplot";"503414";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"504542";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;41,4513647749938;41,4501422683955;6;8;2;75;0
"Comninatie cirkelplot en vegetatieplot";"504542";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,999970507446378;41,4513647749938;41,4501422683955;7;8;1;87,5;0
"Comninatie cirkelplot en vegetatieplot";"5330";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"5330";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"5422";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;1;60;0
"Comninatie cirkelplot en vegetatieplot";"5422";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;7;2;28,5714285714286;0
"Comninatie cirkelplot en vegetatieplot";"54482";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Comninatie cirkelplot en vegetatieplot";"54482";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Comninatie cirkelplot en vegetatieplot";"546002";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"546002";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Comninatie cirkelplot en vegetatieplot";"54994";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;3;5;0;60;1
"Comninatie cirkelplot en vegetatieplot";"54994";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;0;57,1428571428571;1
"Comninatie cirkelplot en vegetatieplot";"55058";"2330";"2330_bu";"Versie 2.0";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;3;7;2;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"55058";"2330";"2330_bu";"Versie 3";"Buiten";"Atlantic";1;91,9972513460925;91,9972513460925;2;6;2;33,3333333333333;0
"Comninatie cirkelplot en vegetatieplot";"551218";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"551218";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;7;8;0;87,5;1
"Comninatie cirkelplot en vegetatieplot";"579958";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,251504107602007;41,4513647749938;10,4251885066201;6;8;1;75;0
"Comninatie cirkelplot en vegetatieplot";"579958";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,251504107602007;41,4513647749938;10,4251885066201;6;8;0;75;1
"Comninatie cirkelplot en vegetatieplot";"583030";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
"Comninatie cirkelplot en vegetatieplot";"583030";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"59858";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Comninatie cirkelplot en vegetatieplot";"59858";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"602846";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
"Comninatie cirkelplot en vegetatieplot";"602846";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"60894";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Comninatie cirkelplot en vegetatieplot";"60894";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;5;7;0;71,4285714285714;1
"Comninatie cirkelplot en vegetatieplot";"62141";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";0,80394270432902;59,3729147585655;47,7324216548975;1;6;NA;16,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"62141";"4010";"4010";"Versie 3";"Binnen";"Atlantic";0,80394270432902;59,3729147585655;47,7324216548975;1;4;1;25;0
"Comninatie cirkelplot en vegetatieplot";"62174";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;2;8;3;25;0
"Comninatie cirkelplot en vegetatieplot";"62174";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;2;8;3;25;0
"Comninatie cirkelplot en vegetatieplot";"648566";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
"Comninatie cirkelplot en vegetatieplot";"648566";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"65234";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;NA;16,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"65234";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Comninatie cirkelplot en vegetatieplot";"65522";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;NA;33,3333333333333;0
"Comninatie cirkelplot en vegetatieplot";"65522";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;4;1;50;0
"Comninatie cirkelplot en vegetatieplot";"656246";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;7;1;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"656246";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;6;1;50;0
"Comninatie cirkelplot en vegetatieplot";"659382";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;0;71,4285714285714;1
"Comninatie cirkelplot en vegetatieplot";"659382";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;6;0;83,3333333333333;1
"Comninatie cirkelplot en vegetatieplot";"66006";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Comninatie cirkelplot en vegetatieplot";"66006";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Comninatie cirkelplot en vegetatieplot";"66270";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;6;1;50;0
"Comninatie cirkelplot en vegetatieplot";"66270";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Comninatie cirkelplot en vegetatieplot";"714198";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;7;1;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"714198";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;6;1;50;0
"Comninatie cirkelplot en vegetatieplot";"714230";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;7;1;57,1428571428571;0
"Comninatie cirkelplot en vegetatieplot";"714230";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;6;1;50;0
"Comninatie cirkelplot en vegetatieplot";"71902";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;6;NA;50;0
"Comninatie cirkelplot en vegetatieplot";"71902";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;4;0;75;1
"Comninatie cirkelplot en vegetatieplot";"72690";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;2;5;1;40;0
"Comninatie cirkelplot en vegetatieplot";"72690";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;1;57,1428571428571;0
"Comninatie cirkelplot en vegetatieplot";"734";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;4;6;NA;66,6666666666667;NA
"Comninatie cirkelplot en vegetatieplot";"734";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;4;0;75;1
"Comninatie cirkelplot en vegetatieplot";"742610";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;7;7;0;100;1
"Comninatie cirkelplot en vegetatieplot";"742610";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;6;0;83,3333333333333;1
"Comninatie cirkelplot en vegetatieplot";"75474";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Comninatie cirkelplot en vegetatieplot";"75474";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;7;0;57,1428571428571;1
"Comninatie cirkelplot en vegetatieplot";"76242";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";0,801668360543478;59,3729147585655;47,5973872351869;2;6;NA;33,3333333333333;0
"Comninatie cirkelplot en vegetatieplot";"76242";"4010";"4010";"Versie 3";"Binnen";"Atlantic";0,801668360543478;59,3729147585655;47,5973872351869;2;4;0;50;0
"Comninatie cirkelplot en vegetatieplot";"76754";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Comninatie cirkelplot en vegetatieplot";"76754";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;1;75;0
"Comninatie cirkelplot en vegetatieplot";"77278";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;4;6;NA;66,6666666666667;NA
"Comninatie cirkelplot en vegetatieplot";"77278";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;4;0;75;1
"Comninatie cirkelplot en vegetatieplot";"77394";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Comninatie cirkelplot en vegetatieplot";"77394";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;7;7;0;100;1
"Comninatie cirkelplot en vegetatieplot";"808146";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;1;71,4285714285714;0
"Comninatie cirkelplot en vegetatieplot";"808146";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"81374";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;6;NA;16,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"81374";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Comninatie cirkelplot en vegetatieplot";"821462";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;0;71,4285714285714;1
"Comninatie cirkelplot en vegetatieplot";"821462";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;0;66,6666666666667;1
"Comninatie cirkelplot en vegetatieplot";"82222";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,919626734322581;114,382132088648;105,188866597538;3;5;0;60;1
"Comninatie cirkelplot en vegetatieplot";"82222";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,919626734322581;114,382132088648;105,188866597538;3;7;0;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"82654";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;3;6;NA;50;0
"Comninatie cirkelplot en vegetatieplot";"82654";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;4;1;50;0
"Comninatie cirkelplot en vegetatieplot";"84946";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Comninatie cirkelplot en vegetatieplot";"84946";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"87250";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;NA;33,3333333333333;0
"Comninatie cirkelplot en vegetatieplot";"87250";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;4;1;50;0
"Comninatie cirkelplot en vegetatieplot";"877942";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;6;7;1;85,7142857142857;0
"Comninatie cirkelplot en vegetatieplot";"877942";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"8786";"4030";"4030";"Versie 2.0";"Buiten";"Atlantic";1;375,394417555413;375,394417555413;1;5;0;20;0
"Comninatie cirkelplot en vegetatieplot";"8786";"4030";"4030";"Versie 3";"Buiten";"Atlantic";1;375,394417555413;375,394417555413;3;7;0;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"884342";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
"Comninatie cirkelplot en vegetatieplot";"884342";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;3;6;1;50;0
"Comninatie cirkelplot en vegetatieplot";"8893";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"8893";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Comninatie cirkelplot en vegetatieplot";"90846";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;2;8;3;25;0
"Comninatie cirkelplot en vegetatieplot";"90846";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;2;50;0
"Comninatie cirkelplot en vegetatieplot";"91122";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,574609273274882;114,382132088648;65,7250337950897;2;5;1;40;0
"Comninatie cirkelplot en vegetatieplot";"91122";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,574609273274882;114,382132088648;65,7250337950897;3;7;1;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"91410";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;114,382132088648;114,378758667484;3;5;0;60;1
"Comninatie cirkelplot en vegetatieplot";"91410";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,999970507446378;114,382132088648;114,378758667484;4;7;0;57,1428571428571;1
"Comninatie cirkelplot en vegetatieplot";"91510";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;7;2;71,4285714285714;0
"Comninatie cirkelplot en vegetatieplot";"91510";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;3;6;2;50;0
"Comninatie cirkelplot en vegetatieplot";"92382";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";0,907927863567406;114,382132088648;103,850724817531;3;5;0;60;1
"Comninatie cirkelplot en vegetatieplot";"92382";"4030";"4030";"Versie 3";"Binnen";"Atlantic";0,907927863567406;114,382132088648;103,850724817531;3;7;0;42,8571428571429;0
"Comninatie cirkelplot en vegetatieplot";"93138";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Comninatie cirkelplot en vegetatieplot";"93138";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;3;8;2;37,5;0
"Comninatie cirkelplot en vegetatieplot";"937682";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;6;7;0;85,7142857142857;1
"Comninatie cirkelplot en vegetatieplot";"937682";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";1;16,7230246124945;16,7230246124945;5;6;0;83,3333333333333;1
"Comninatie cirkelplot en vegetatieplot";"94942";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;2;6;NA;33,3333333333333;0
"Comninatie cirkelplot en vegetatieplot";"94942";"4010";"4010";"Versie 3";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655;1;4;1;25;0
"Comninatie cirkelplot en vegetatieplot";"95158";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,717355538221587;41,4513647749938;29,735366088185;5;8;2;62,5;0
"Comninatie cirkelplot en vegetatieplot";"95158";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,717355538221587;41,4513647749938;29,735366088185;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"95710";"4010";"4010";"Versie 2.0";"Binnen";"Atlantic";0,984870436611055;59,3729147585655;58,4746284811393;3;6;NA;50;0
"Comninatie cirkelplot en vegetatieplot";"95710";"4010";"4010";"Versie 3";"Binnen";"Atlantic";0,984870436611055;59,3729147585655;58,4746284811393;2;4;1;50;0
"Comninatie cirkelplot en vegetatieplot";"963294";"2330";"2330_bu";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;5;7;1;71,4285714285714;0
"Comninatie cirkelplot en vegetatieplot";"963294";"2330";"2330_bu";"Versie 3";"Binnen";"Atlantic";0,999970507446378;16,7230246124945;16,7225314077944;4;6;1;66,6666666666667;0
"Comninatie cirkelplot en vegetatieplot";"96978";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;8;8;0;100;1
"Comninatie cirkelplot en vegetatieplot";"96978";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;6;8;0;75;1
"Comninatie cirkelplot en vegetatieplot";"976246";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";0,999970507446378;41,4513647749938;41,4501422683955;4;8;0;50;0
"Comninatie cirkelplot en vegetatieplot";"976246";"2310";"2310";"Versie 3";"Binnen";"Atlantic";0,999970507446378;41,4513647749938;41,4501422683955;5;8;0;62,5;1
"Comninatie cirkelplot en vegetatieplot";"98002";"2310";"2310";"Versie 2.0";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;4;8;1;50;0
"Comninatie cirkelplot en vegetatieplot";"98002";"2310";"2310";"Versie 3";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938;5;8;1;62,5;0
"Comninatie cirkelplot en vegetatieplot";"9938";"4030";"4030";"Versie 2.0";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;4;5;0;80;1
"Comninatie cirkelplot en vegetatieplot";"9938";"4030";"4030";"Versie 3";"Binnen";"Atlantic";1;114,382132088648;114,382132088648;7;7;0;100;1
